SOC,Description,"Employed in Industry (2025)","Employed in Industry (2026)","Employed in Industry (2030)","Change (2026 - 2030)","% Change (2026 - 2030)","% of Total Jobs in Industry (2025)","Median Hourly Earnings","Typical Entry Level Education","Work Experience Required","Typical On-The-Job Training"
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",1.1500920927,1.15242615496,1.14583226375,-0.00659389121678,-0.00572174727933,0.00018715729303,26.2895048961,"High school diploma or equivalent",None,"Short-term on-the-job training"
11-3131,"Training and Development Managers",1.14328801363,1.17239494641,1.24137375605,0.068978809639,0.058835812838,0.000186050048637,77.0156299327,"Bachelor's degree","5 years or more",None
17-2071,"Electrical Engineers",1.14072631456,1.15363741526,1.17696418858,0.0233267733266,0.0202201948533,0.000185633177096,58.9190900486,"Bachelor's degree",None,None
43-3099,"Financial Clerks, All Other",1.11874929832,1.13152916924,1.15072461696,0.0191954477207,0.0169641651691,0.000182056803609,26.2075705266,"High school diploma or equivalent",None,"Short-term on-the-job training"
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",1.11111580016,1.13190312081,1.1804162073,0.0485130864917,0.0428597515104,0.000180814585824,20.2760571885,"High school diploma or equivalent",None,"Short-term on-the-job training"
41-3041,"Travel Agents",1.04726671675,1.06195135993,1.09204069352,0.0300893335884,0.028334003537,0.000170424268657,28.638,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
21-1022,"Healthcare Social Workers",1.01729706539,1.04211492315,1.10795507951,0.0658401563609,0.0631793623703,0.000165547234151,36.9860823661,"Master's degree",None,Internship/residency
11-9121,"Natural Sciences Managers",0.995074798357,1.0150596495,1.06489489405,0.0498352445508,0.0490958778385,0.000161930950404,90.6090968833,"Bachelor's degree","5 years or more",None
39-9099,"Personal Care and Service Workers, All Other",0.983013636249,1.04575867136,1.25237596219,0.206617290827,0.197576454765,0.000159968208059,17.0795796957,"High school diploma or equivalent",None,"Short-term on-the-job training"
17-2199,"Engineers, All Other",0.981159450058,0.999325640149,1.04070768405,0.041382043898,0.0414099691186,0.000159666471815,54.5526054552,"Bachelor's degree",None,None
13-2053,"Insurance Underwriters",0.977828603294,0.993694148237,1.02823735651,0.0345432082704,0.0347624149057,0.000159124434992,43.5124545702,"Bachelor's degree",None,"Moderate-term on-the-job training"
49-3021,"Automotive Body and Related Repairers",0.964911810617,1.0316085856,1.20618201674,0.174573431146,0.169224484542,0.000157022453796,25.9851008879,"High school diploma or equivalent",None,"Long-term on-the-job training"
47-3012,Helpers--Carpenters,0.953502940071,0.98160697147,0.900060183453,-0.0815467880176,-0.0830747849065,0.000155165860449,20.34,"No formal educational credential",None,"Short-term on-the-job training"
43-4181,"Reservation and Transportation Ticket Agents and Travel Clerks",0.947361136116,0.962194413994,0.988357836675,0.0261634226805,0.0271914098647,0.000154166389703,20.7455570804,"High school diploma or equivalent",None,"Short-term on-the-job training"
39-2021,"Animal Caretakers",0.946087782416,0.972451448116,1.04301237859,0.0705609304705,0.072559849242,0.000153959173747,17.073,"High school diploma or equivalent",None,"Short-term on-the-job training"
53-7041,"Hoist and Winch Operators",0.937553911795,0.949345181473,0.972475955027,0.0231307735538,0.0243649770444,0.000152570436154,22.0519144509,"No formal educational credential",None,"Short-term on-the-job training"
39-1022,"First-Line Supervisors of Personal Service Workers",0.911947333729,0.937133372132,1.00229958308,0.0651662109478,0.0695378191469,0.000148403415213,27.2026729269,"High school diploma or equivalent","Less than 5 years",None
47-4031,"Fence Erectors",0.899913641038,0.905119385528,0.905432730682,0.000313345153765,0.000346192070102,0.000146445143034,27.3669297747,"No formal educational credential",None,"Moderate-term on-the-job training"
49-9096,Riggers,0.899097525732,0.905547797278,0.925232079422,0.0196842821442,0.0217374303194,0.000146312334598,36.0321086172,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
25-3021,"Self-Enrichment Teachers",0.877108026473,0.881481089382,0.881440626878,-4.0462503855E-5,-4.59028609262E-5,0.000142733929719,21.6561280653,"High school diploma or equivalent","Less than 5 years",None
15-1241,"Computer Network Architects",0.875382882221,0.893557286936,0.936768673514,0.0432113865782,0.0483588318399,0.000142453192784,73.6185282167,"Bachelor's degree","5 years or more",None
43-6013,"Medical Secretaries and Administrative Assistants",0.869575192868,0.872022910559,0.869694080011,-0.00232883054763,-0.00267060706712,0.000141508093322,28.0200303894,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
49-9043,"Maintenance Workers, Machinery",0.869086621334,0.874698899179,0.883300355136,0.00860145595712,0.00983361927766,0.000141428586884,37.8698473861,"High school diploma or equivalent",None,"Long-term on-the-job training"
27-4015,"Lighting Technicians",0.855260783913,0.846844906624,0.806506150855,-0.040338755769,-0.0476341717987,0.000139178674619,51.8823049549,"High school diploma or equivalent",None,"Short-term on-the-job training"
53-2012,"Commercial Pilots",0.851620489013,0.886775633686,0.990699886473,0.103924252787,0.117193401396,0.000138586280546,68.5985554003,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.849081340155,0.858219290504,0.874708975356,0.0164896848524,0.0192138361778,0.000138173078655,48.5447050776,"Postsecondary nondegree award",None,"Long-term on-the-job training"
47-4098,"Miscellaneous Construction and Related Workers",0.842277391814,0.851773691307,0.869599752405,0.0178260610982,0.0209281658733,0.000137065855537,33.1046052885,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
13-2054,"Financial Risk Specialists",0.818613827461,0.836978427991,0.879319774901,0.0423413469107,0.0505883371598,0.000133215025959,56.0457793683,"Bachelor's degree",None,None
13-2031,"Budget Analysts",0.816283577803,0.830646952956,0.862580456661,0.0319335037049,0.0384441351302,0.000132835818745,40.597933466,"Bachelor's degree",None,None
17-3011,"Architectural and Civil Drafters",0.811169763328,0.840513741158,0.927323663936,0.0868099227779,0.103281979255,0.000132003635236,29.547,"Associate's degree",None,None
15-2041,Statisticians,0.810366617991,0.823607060008,0.85584769794,0.0322406379329,0.039145655129,0.000131872937435,44.9278200094,"Master's degree",None,None
53-7072,"Pump Operators, Except Wellhead Pumpers",0.80303847634,0.805603912283,0.802347982248,-0.00325593003485,-0.00404160156773,0.00013068041106,33.3365977935,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
43-9111,"Statistical Assistants",0.785875772755,0.800289902522,0.835672609254,0.0353827067314,0.0442123618202,0.00012788748242,22.3567327209,"Bachelor's degree",None,None
13-2041,"Credit Analysts",0.761994110009,0.769488229073,0.779594526016,0.0101062969425,0.0131337901746,0.000124001161158,36.9957690699,"Bachelor's degree",None,None
43-4041,"Credit Authorizers, Checkers, and Clerks",0.754317841109,0.756602677562,0.753833659811,-0.00276901775072,-0.00365980432377,0.000122751983187,23.031,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
43-4111,"Interviewers, Except Eligibility and Loan",0.739090386808,0.756462081393,0.797743005846,0.0412809244539,0.0545710425801,0.000120273982386,23.6878624212,"High school diploma or equivalent",None,"Short-term on-the-job training"
33-1099,"First-Line Supervisors of Protective Service Workers, All Other",0.738917834348,0.751403673615,0.779853817947,0.0284501443324,0.0378626633479,0.000120245902503,36.2143358691,"High school diploma or equivalent","Less than 5 years",None
39-9011,"Childcare Workers",0.727051844846,0.741624180663,0.774189002689,0.0325648220257,0.0439101405736,0.000118314921072,17.1252517637,"High school diploma or equivalent",None,"Short-term on-the-job training"
13-1075,"Labor Relations Specialists",0.724815841734,0.733487784543,0.749801598067,0.0163138135238,0.0222414249665,0.000117951050829,51.9941598483,"Bachelor's degree","Less than 5 years",None
23-2099,"Legal Support Workers, All Other",0.718471488666,0.731668656987,0.762118738654,0.0304500816672,0.0416173104812,0.000116918618771,35.6769395051,"Associate's degree",None,None
39-7018,"Tour and Travel Guides",0.705339181108,0.708715260185,0.858919992353,0.150204732168,0.211939463712,0.000114781566313,22.5991727746,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
17-3031,"Surveying and Mapping Technicians",0.697782860439,0.711745847183,0.743926590065,0.0321807428824,0.0452138119383,0.000113551907809,27.6572520282,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
35-2011,"Cooks, Fast Food",0.694634656103,0.718060607321,0.783621473921,0.0655608666001,0.0913026921845,0.000113039592835,16.8841806011,"No formal educational credential",None,"Short-term on-the-job training"
43-9041,"Insurance Claims and Policy Processing Clerks",0.693506578541,0.728723034769,0.818966246843,0.0902432120741,0.1238374633,0.00011285601802,26.2822954307,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
27-4031,"Camera Operators, Television, Video, and Film",0.672522698642,0.677218287485,0.680308238726,0.00308995124132,0.00456271086948,0.000109441260033,23.2230061465,"Bachelor's degree",None,None
43-4141,"New Accounts Clerks",0.66877174725,0.67938476226,0.698884055388,0.0194992931276,0.0287013989874,0.000108830858559,22.213,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
27-4014,"Sound Engineering Technicians",0.65574274379,0.655313968202,0.641468384854,-0.0138455833485,-0.0211281675965,0.000106710617028,52.332715332,"Postsecondary nondegree award",None,"Short-term on-the-job training"
27-4032,"Film and Video Editors",0.644878710811,0.661915471225,0.539224541789,-0.122690929436,-0.185357397991,0.000104942686428,30.2019955361,"Bachelor's degree",None,None
49-9031,"Home Appliance Repairers",0.632361528596,0.640502864794,0.657235018626,0.0167321538315,0.0261234644702,0.000102905734819,22.1406168591,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
53-6099,"Transportation Workers, All Other",0.627330210844,0.6400456994,0.669091818195,0.0290461187949,0.0453813201497,0.000102086976202,21.393316545,"High school diploma or equivalent",None,"Short-term on-the-job training"
27-1023,"Floral Designers",0.601821423248,0.611062130927,0.631811255368,0.0207491244409,0.033955834261,9.79358689424E-5,19.7386480358,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
19-1032,Foresters,0.594633822529,0.605299881085,0.631443446151,0.0261435650667,0.0431910956596,9.67662131362E-5,32.0242536835,"Bachelor's degree",None,None
33-9099,"Protective Service Workers, All Other",0.590867438085,0.601553975017,0.62776221163,0.0262082366129,0.0435675561984,9.61533002038E-5,18.6058145502,"High school diploma or equivalent",None,"Short-term on-the-job training"
21-1021,"Child, Family, and School Social Workers",0.581248572593,0.59480956325,0.628217595046,0.0334080317962,0.0561659291652,9.45879987477E-5,31.563,"Bachelor's degree",None,None
49-9061,"Camera and Photographic Equipment Repairers",0.57637726951,0.568024951795,0.529891337735,-0.0381336140597,-0.0671336953407,9.37952797085E-5,24.1878787686,"High school diploma or equivalent",None,"Long-term on-the-job training"
31-9093,"Medical Equipment Preparers",0.576027634541,0.581053348976,0.589466360889,0.00841301191262,0.0144788975529,9.37383827568E-5,24.6693895935,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-6052,"Tailors, Dressmakers, and Custom Sewers",0.572715796488,0.574456525504,0.571822240742,-0.00263428476151,-0.00458569908175,9.31994392679E-5,22.533703962,"No formal educational credential",None,"Moderate-term on-the-job training"
37-2019,"Building Cleaning Workers, All Other",0.571520392892,0.580481096651,0.599140280299,0.0186591836481,0.0321443432968,9.30049083234E-5,20.6074545885,"No formal educational credential",None,"Short-term on-the-job training"
51-9199,"Production Workers, All Other",0.571200520395,0.572924666229,0.575622183922,0.00269751769308,0.00470832877703,9.29528546913E-5,20.3199633995,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-1141,"Registered Nurses",0.560844959162,0.569790254009,0.590271588884,0.0204813348757,0.0359453934701,9.12676689393E-5,54.3484828739,"Bachelor's degree",None,None
21-1023,"Mental Health and Substance Abuse Social Workers",0.542536793362,0.561140512096,0.615417002274,0.054276490178,0.096725310342,8.82883364378E-5,33.5517798193,"Master's degree",None,Internship/residency
47-2051,"Cement Masons and Concrete Finishers",0.5318279752,0.54081030037,0.561469552706,0.0206592523355,0.0382005526178,8.65456643236E-5,33.5197678366,"No formal educational credential",None,"Moderate-term on-the-job training"
51-4041,Machinists,0.530294267534,0.534836891531,0.54321321621,0.00837632467861,0.0156614564389,8.6296080332E-5,33.7097662689,"High school diploma or equivalent",None,"Long-term on-the-job training"
31-1132,Orderlies,0.516834731226,0.529709877257,0.56224521479,0.0325353375339,0.0614210512788,8.41057771408E-5,23.8523646081,"High school diploma or equivalent",None,"Short-term on-the-job training"
11-9072,"Entertainment and Recreation Managers, Except Gambling",0.508261181799,0.52031483575,0.548610847102,0.0282960113523,0.054382480391,8.27105825189E-5,42.291,"Bachelor's degree","Less than 5 years",None
13-2082,"Tax Preparers",0.504220485435,0.513385974579,0.531793372474,0.0184073978944,0.0358548904837,8.20530301384E-5,19.7966775822,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
27-3041,Editors,0.497450040893,0.507657750717,0.532889143044,0.0252313923272,0.0497015800342,8.09512591749E-5,37.8259791761,"Bachelor's degree","Less than 5 years",None
31-9011,"Massage Therapists",0.494123303477,0.503060856256,0.524979912275,0.0219190560189,0.0435713805723,8.04098910762E-5,40.6381637676,"Postsecondary nondegree award",None,None
51-9198,"Helpers--Production Workers",0.482602417502,0.479746890928,0.461051094924,-0.018695796004,-0.0389701243667,7.8535069185E-5,20.3441982328,"High school diploma or equivalent",None,"Short-term on-the-job training"
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.481083832488,0.466204811012,0.399450459226,-0.0667543517858,-0.143186750134,7.82879461395E-5,53.6114472729,"Bachelor's degree",None,None
53-7011,"Conveyor Operators and Tenders",0.438361885416,0.441434362834,0.443030079696,0.00159571686239,0.00361484514288,7.13356994302E-5,19.1245437313,"No formal educational credential",None,"Short-term on-the-job training"
27-2012,"Producers and Directors",0.412072048339,0.415797647633,0.423183028398,0.00738538076432,0.0177619589874,6.70574900827E-5,35.1113474388,"Bachelor's degree","Less than 5 years",None
11-9051,"Food Service Managers",0.411860248493,0.434009205139,0.494836566119,0.0608273609797,0.140152237002,6.70230233768E-5,41.5382952013,"High school diploma or equivalent","Less than 5 years",None
47-2221,"Structural Iron and Steel Workers",0.411639084046,0.412493357127,0.411146304217,-0.00134705290998,-0.00326563540165,6.69870327465E-5,47.6133931251,"High school diploma or equivalent",None,Apprenticeship
13-1031,"Claims Adjusters, Examiners, and Investigators",0.408308407228,0.424787553444,0.464296240323,0.0395086868789,0.0930081085443,6.64450235796E-5,36.0151792245,"High school diploma or equivalent",None,"Long-term on-the-job training"
17-3024,"Electro-Mechanical and Mechatronics Technologists and Technicians",0.404785472357,0.411625822748,0.428323072821,0.0166972500729,0.0405641462467,6.58717277903E-5,48.26927103,"Associate's degree",None,None
35-9099,"Food Preparation and Serving Related Workers, All Other",0.400592735497,0.409775312112,0.432020768812,0.0222454567004,0.054286961764,6.51894334887E-5,16.8426124345,"No formal educational credential",None,"Short-term on-the-job training"
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.392854731384,0.405487955767,0.436107453471,0.0306194977032,0.0755127181157,6.3930209195E-5,16.7672137363,"No formal educational credential",None,"Short-term on-the-job training"
49-2097,"Audiovisual Equipment Installers and Repairers",0.37660695326,0.378131319483,0.384623830714,0.00649251123082,0.0171699906786,6.12861686084E-5,20.1316050814,"Postsecondary nondegree award",None,"Short-term on-the-job training"
51-6021,"Pressers, Textile, Garment, and Related Materials",0.374233039763,0.374780725578,0.370302126797,-0.00447859878097,-0.0119499175793,6.08998558715E-5,17.1634590584,"No formal educational credential",None,"Short-term on-the-job training"
49-2092,"Electric Motor, Power Tool, and Related Repairers",0.369139803716,0.371970596734,0.376273488163,0.00430289142821,0.0115678267745,6.00710211396E-5,28.9463664159,"High school diploma or equivalent","Less than 5 years","Moderate-term on-the-job training"
49-3011,"Aircraft Mechanics and Service Technicians",0.366056635582,0.370581025991,0.379507508401,0.00892648241076,0.0240878020857,5.95692896646E-5,43.9666774048,"Postsecondary nondegree award",None,None
47-4041,"Hazardous Materials Removal Workers",0.363404668292,0.370507461074,0.388013198874,0.0175057377998,0.047248003452,5.91377285556E-5,26.7934771131,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-2061,"Licensed Practical and Licensed Vocational Nurses",0.363175544147,0.368420635839,0.379572731203,0.0111520953635,0.0302700073738,5.91004426243E-5,37.1394213444,"Postsecondary nondegree award",None,None
11-2033,"Fundraising Managers",0.359605264854,0.367121962698,0.385721493428,0.0185995307294,0.0506630837138,5.85194423617E-5,62.6400161012,"Bachelor's degree","5 years or more",None
17-1022,Surveyors,0.351559143456,0.388710048863,0.516755614158,0.128045565296,0.329411512952,5.721007739E-5,44.352094737,"Bachelor's degree",None,Internship/residency
17-2081,"Environmental Engineers",0.351518462847,0.35800412908,0.373930806597,0.0159266775165,0.0444874129173,5.72034573353E-5,50.592377185,"Bachelor's degree",None,None
27-3099,"Media and Communication Workers, All Other",0.347323025733,0.353718038351,0.366724288498,0.0130062501473,0.0367701070827,5.65207236149E-5,21.9956675534,"High school diploma or equivalent",None,"Short-term on-the-job training"
51-9111,"Packaging and Filling Machine Operators and Tenders",0.342441126009,0.343776798855,0.342844434285,-0.000932364569818,-0.00271212185617,5.57262801585E-5,18.9780605281,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
15-1251,"Computer Programmers",0.336599311037,0.343322662786,0.359915022927,0.0165923601405,0.0483287645674,5.47756273512E-5,74.01862142,"Bachelor's degree",None,None
35-1011,"Chefs and Head Cooks",0.332670345631,0.339796905876,0.357455463789,0.0176585579137,0.0519679773664,5.41362572221E-5,32.6343082204,"High school diploma or equivalent","5 years or more",None
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",0.323845684539,0.330287708728,0.344610679212,0.0143229704843,0.0433651332029,5.27001985861E-5,20.5194482071,"High school diploma or equivalent",None,"Short-term on-the-job training"
27-3042,"Technical Writers",0.320644284445,0.325399291456,0.335338649051,0.00993935759486,0.0305451113627,5.21792269359E-5,42.9360872616,"Bachelor's degree","Less than 5 years","Short-term on-the-job training"
27-2022,"Coaches and Scouts",0.317222952721,0.318967618712,0.318878497148,-8.91215640089E-5,-0.000279406305784,5.16224652748E-5,20.8787024107,"Bachelor's degree",None,None
43-9022,"Word Processors and Typists",0.314729235846,0.322359676209,0.341389073586,0.0190293973773,0.0590315687157,5.12166566418E-5,18.6326942046,"High school diploma or equivalent",None,"Short-term on-the-job training"
47-5011,"Derrick Operators, Oil and Gas",0.313329100907,0.315086591903,0.314971813807,-0.00011477809681,-0.000364274773218,5.09888092661E-5,38.9125030214,"No formal educational credential",None,"Short-term on-the-job training"
17-2131,"Materials Engineers",0.31130946838,0.316788205532,0.330199820055,0.0134116145225,0.0423362179787,5.06601495362E-5,62.6214175525,"Bachelor's degree",None,None
49-9052,"Telecommunications Line Installers and Repairers",0.306458810829,0.30790539442,0.309660485853,0.00175509143293,0.00570009965637,4.98707901949E-5,37.1642300032,"High school diploma or equivalent",None,"Long-term on-the-job training"
17-2112,"Industrial Engineers",0.303073583562,0.318339106595,0.367520449536,0.0491813429411,0.15449356338,4.93199039002E-5,55.7601939052,"Bachelor's degree",None,None
21-1029,"Social Workers, All Other",0.299630308573,0.308690492369,0.331875406699,0.0231849143307,0.0751073159162,4.87595713579E-5,42.5994610346,"Bachelor's degree",None,None
19-3051,"Urban and Regional Planners",0.297036420358,0.302204429499,0.314845422294,0.0126409927952,0.0418292770101,4.83374615984E-5,46.7942268622,"Master's degree",None,None
17-3023,"Electrical and Electronic Engineering Technologists and Technicians",0.29003174024,0.295931367674,0.310702330192,0.0147709625177,0.0499134736334,4.71975729079E-5,39.9827625743,"Associate's degree",None,None
51-6031,"Sewing Machine Operators",0.283861514373,0.286230960242,0.290253923981,0.00402296373939,0.0140549566546,4.61934769942E-5,17.973,"No formal educational credential",None,"Short-term on-the-job training"
17-1021,"Cartographers and Photogrammetrists",0.280990451563,0.286066957435,0.298515949497,0.0124489920614,0.0435177560282,4.57262619363E-5,46.8620904053,"Bachelor's degree",None,None
43-9071,"Office Machine Operators, Except Computer",0.27313230901,0.278278750426,0.290933840555,0.0126550901299,0.0454763078768,4.44474872211E-5,19.6350206616,"High school diploma or equivalent",None,"Short-term on-the-job training"
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.269179372095,0.278138899389,0.299789145591,0.0216502462016,0.0778396917842,4.38042161497E-5,24.1448956384,"High school diploma or equivalent","Less than 5 years",None
43-4031,"Court, Municipal, and License Clerks",0.268201211452,0.275962780238,0.295472390624,0.0195096103853,0.0706965278739,4.36450376812E-5,31.1132431905,"High school diploma or equivalent",None,"Long-term on-the-job training"
27-2011,Actors,0.266632442214,0.272573067214,0.287324550098,0.014751482884,0.054119370761,4.33897480345E-5,26.1243559716,"Some college, no degree",None,"Long-term on-the-job training"
27-1022,"Fashion Designers",0.26240628357,0.267922638231,0.281576889924,0.0136542516927,0.0509634116132,4.27020149244E-5,33.993,"Bachelor's degree",None,None
27-1021,"Commercial and Industrial Designers",0.258017921183,0.263960362611,0.278742006212,0.0147816436006,0.0559994820978,4.19878860035E-5,49.4193529954,"Bachelor's degree",None,None
27-3043,"Writers and Authors",0.257675090038,0.262247386311,0.27252941588,0.0102820295697,0.0392073671899,4.19320962545E-5,39.6358311566,"Bachelor's degree",None,"Long-term on-the-job training"
29-1051,Pharmacists,0.244362920033,0.245740560754,0.245645587427,-9.49733268074E-5,-0.000386478025915,3.97657743415E-5,72.7299872637,"Doctoral or professional degree",None,None
37-2021,"Pest Control Workers",0.243339645951,0.249532336267,0.26472702988,0.0151946936133,0.0608926836524,3.95992544529E-5,24.5363908137,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",0.238480554423,0.242934744911,0.25388143407,0.0109466891589,0.0450602039772,3.88085226299E-5,27.8465030227,"Postsecondary nondegree award",None,None
17-3013,"Mechanical Drafters",0.238439826603,0.242793194727,0.253476298896,0.0106831041689,0.0440008385778,3.88018948924E-5,38.5874462665,"Associate's degree",None,None
43-9081,"Proofreaders and Copy Markers",0.229691274903,0.233740409296,0.241959588668,0.00821917937268,0.0351637074541,3.73782217235E-5,23.6664408995,"Bachelor's degree",None,None
47-2231,"Solar Photovoltaic Installers",0.228263433805,0.233797557491,0.247598994072,0.0138014365806,0.0590315687157,3.71458656571E-5,20.3047430946,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
47-3013,Helpers--Electricians,0.226397078814,0.231885953731,0.245574545342,0.0136885916119,0.0590315687157,3.68421491545E-5,32.13,"High school diploma or equivalent",None,"Short-term on-the-job training"
53-2011,"Airline Pilots, Copilots, and Flight Engineers",0.221577024746,0.226798200315,0.239800830506,0.0130026301911,0.0573312758788,3.60577699927E-5,157.639767192,"Bachelor's degree","Less than 5 years","Moderate-term on-the-job training"
13-2061,"Financial Examiners",0.219517413804,0.228772076657,0.252659421443,0.0238873447858,0.104415473841,3.57226044777E-5,48.400300036,"Bachelor's degree",None,"Long-term on-the-job training"
47-4021,"Elevator and Escalator Installers and Repairers",0.21796519955,0.222003490123,0.231922888613,0.0099193984905,0.0446812727359,3.5470008864E-5,59.3096195635,"High school diploma or equivalent",None,Apprenticeship
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.216879315478,0.221552853233,0.232485300385,0.010932447152,0.0493446461755,3.52933002988E-5,25.9360597317,"High school diploma or equivalent",None,"Short-term on-the-job training"
29-2034,"Radiologic Technologists and Technicians",0.212430498046,0.214779740682,0.219950385375,0.00517064469276,0.0240741732732,3.45693333809E-5,45.8877632371,"Associate's degree",None,None
29-2032,"Diagnostic Medical Sonographers",0.204593202305,0.206289614533,0.208767827914,0.00247821338065,0.0120132726326,3.32939511181E-5,53.5837656287,"Associate's degree",None,None
41-9031,"Sales Engineers",0.204389825238,0.205308187415,0.205411503062,0.00010331564663,0.000503222243257,3.32608550716E-5,60.8386777733,"Bachelor's degree",None,"Moderate-term on-the-job training"
25-3041,Tutors,0.203314811933,0.206725118006,0.21335194623,0.00662682822403,0.0320562314244,3.3085915533E-5,19.6676206215,"Bachelor's degree",None,None
51-6093,Upholsterers,0.201595882603,0.202130920742,0.200646356674,-0.0014845640678,-0.00734456688938,3.28061899681E-5,25.2539151884,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
21-1094,"Community Health Workers",0.196573258082,0.200269552213,0.209357543292,0.00908799107919,0.045378795622,3.19888460221E-5,26.334,"High school diploma or equivalent",None,"Short-term on-the-job training"
49-3052,"Motorcycle Mechanics",0.194233336221,0.196031384201,0.199081730377,0.00305034617614,0.0155604990934,3.16080648272E-5,22.9351268226,"Postsecondary nondegree award",None,"Short-term on-the-job training"
43-2011,"Switchboard Operators, Including Answering Service",0.194006183237,0.200409691152,0.216586085336,0.0161763941841,0.0807166264817,3.15710996677E-5,21.3944739773,"High school diploma or equivalent",None,"Short-term on-the-job training"
29-2099,"Health Technologists and Technicians, All Other",0.188007793139,0.189506439516,0.191897723704,0.00239128418729,0.0126184851206,3.05949670081E-5,27.9815526856,"Postsecondary nondegree award",None,None
41-9041,Telemarketers,0.185237411003,0.186069717758,0.186163352178,9.3634420772E-5,0.000503222243256,3.0144135962E-5,16.7494372663,"No formal educational credential",None,"Short-term on-the-job training"
43-4021,"Correspondence Clerks",0.182599678673,0.18170772206,0.174844711152,-0.00686301090782,-0.0377695060507,2.97148913427E-5,19.9195628453,"High school diploma or equivalent",None,"Short-term on-the-job training"
49-9051,"Electrical Power-Line Installers and Repairers",0.175526707966,0.176311609112,0.176403283059,9.16739470684E-5,0.000519954117201,2.85638895579E-5,67.4703029488,"High school diploma or equivalent",None,"Long-term on-the-job training"
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.172677183773,0.180432955527,0.198958860398,0.0185259048714,0.102674729332,2.81001795318E-5,36.036,"Bachelor's degree",None,"Long-term on-the-job training"
19-4042,"Environmental Science and Protection Technicians, Including Health",0.169699213847,0.176568870016,0.197596733563,0.0210278635472,0.119091567757,2.7615567218E-5,24.0054356856,"Associate's degree",None,None
17-3019,"Drafters, All Other",0.16897730161,0.173074065036,0.183290898599,0.0102168335631,0.0590315687157,2.74980886779E-5,29.5112003931,"Associate's degree",None,None
43-9031,"Desktop Publishers",0.161299164929,0.165209776077,0.174962368326,0.00975259224902,0.0590315687157,2.62486067574E-5,23.202,"Associate's degree",None,"Short-term on-the-job training"
11-3051,"Industrial Production Managers",0.157247907831,0.160453652904,0.167698325068,0.00724467216372,0.0451511824916,2.55893358028E-5,63.2593642308,"Bachelor's degree","5 years or more",None
35-2019,"Cooks, All Other",0.15441768402,0.157740214088,0.16550536912,0.00776515503276,0.0492274914021,2.5128766575E-5,25.2523675664,"No formal educational credential",None,"Moderate-term on-the-job training"
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0.149132347385,0.152747980613,0.161764933526,0.00901695291372,0.0590315687157,2.42686708455E-5,27.738,"High school diploma or equivalent",None,"Short-term on-the-job training"
11-1031,Legislators,0,0,0,0,0,0,59.6977726954,"Bachelor's degree","Less than 5 years",None
11-2011,"Advertising and Promotions Managers",0,0,0,0,0,0,84.9032790077,"Bachelor's degree","Less than 5 years",None
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",0,0,0,0,0,0,19.0289624804,"High school diploma or equivalent","5 years or more",None
11-9031,"Education and Childcare Administrators, Preschool and Daycare",0,0,0,0,0,0,33.489,"Bachelor's degree","Less than 5 years",None
11-9032,"Education Administrators, Kindergarten through Secondary",0,0,0,0,0,0,78.8075069413,"Master's degree","5 years or more",None
11-9033,"Education Administrators, Postsecondary",0,0,0,0,0,0,50.3712182378,"Master's degree","Less than 5 years",None
11-9039,"Education Administrators, All Other",0,0,0,0,0,0,39.0823030696,"Bachelor's degree","Less than 5 years",None
11-9071,"Gambling Managers",0,0,0,0,0,0,57.564,"High school diploma or equivalent","Less than 5 years",None
