SOC,Description,"Employed in Industry (2025)","Employed in Industry (2026)","Employed in Industry (2030)","Change (2026 - 2030)","% Change (2026 - 2030)","% of Total Jobs in Industry (2025)","Median Hourly Earnings","Typical Entry Level Education","Work Experience Required","Typical On-The-Job Training"
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",1.25638317481,1.26761464017,1.30005246244,0.0324378222718,0.0255896557549,5.46163257754E-5,16.3426516916,"No formal educational credential",None,"Short-term on-the-job training"
43-9071,"Office Machine Operators, Except Computer",1.18371321441,1.18689667804,1.39707371147,0.210177033436,0.177081154009,5.14572845602E-5,19.6350206616,"High school diploma or equivalent",None,"Short-term on-the-job training"
33-9093,"Transportation Security Screeners",1.17929204202,1.20075348596,1.22627002287,0.0255165369082,0.0212504375016,5.12650914487E-5,31.9630235945,"High school diploma or equivalent",None,"Short-term on-the-job training"
13-2041,"Credit Analysts",1.15212957561,1.18390229854,1.24054629495,0.0566439964144,0.0478451612809,5.00843098654E-5,36.9957690699,"Bachelor's degree",None,None
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.15057207313,1.17658619841,1.21038703309,0.0338008346798,0.0287278864273,5.00166035604E-5,23.4425770211,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
53-2021,"Air Traffic Controllers",1.13614896855,1.15106719624,1.16865343863,0.0175862423868,0.0152782065585,4.93896157161E-5,77.810039879,"Associate's degree",None,"Long-term on-the-job training"
49-2092,"Electric Motor, Power Tool, and Related Repairers",1.1163060678,1.19780913996,1.41324358382,0.215434443857,0.179857071273,4.85270235121E-5,28.9463664159,"High school diploma or equivalent","Less than 5 years","Moderate-term on-the-job training"
17-1022,Surveyors,1.0699750642,1.07421095678,1.08201241243,0.0078014556572,0.00726249868145,4.65129650328E-5,44.352094737,"Bachelor's degree",None,Internship/residency
29-1141,"Registered Nurses",1.06656793309,1.09657841663,1.15424088122,0.0576624645854,0.0525839864354,4.63648533848E-5,54.3484828739,"Bachelor's degree",None,None
19-4043,"Geological Technicians, Except Hydrologic Technicians",1.05933842277,1.03370630257,0.955352403833,-0.0783538987327,-0.0757989948772,4.60505788078E-5,23.6896407747,"Associate's degree",None,"Moderate-term on-the-job training"
47-4098,"Miscellaneous Construction and Related Workers",0.992899908003,1.01060991018,1.07834020526,0.0677302950871,0.0670192271074,4.3162425226E-5,33.1046052885,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
17-2121,"Marine Engineers and Naval Architects",0.992533535132,0.987035330073,0.974239329995,-0.0127960000774,-0.0129640750311,4.31464986038E-5,58.9393382118,"Bachelor's degree",None,None
43-3099,"Financial Clerks, All Other",0.987594268752,1.01110395193,1.06948093015,0.0583769782201,0.0577358817642,4.29317833903E-5,26.2075705266,"High school diploma or equivalent",None,"Short-term on-the-job training"
35-3031,"Waiters and Waitresses",0.96818459561,0.968505891643,0.951308516145,-0.0171973754987,-0.0177566039061,4.20880240557E-5,21.096,"No formal educational credential",None,"Short-term on-the-job training"
27-4021,Photographers,0.947565821922,0.975819101619,1.03606008065,0.0602409790344,0.0617337567326,4.1191703822E-5,21.3835772311,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
37-1011,"First-Line Supervisors of Housekeeping and Janitorial Workers",0.940022341916,0.973609131956,1.05384627251,0.080237140556,0.082412066529,4.08637806456E-5,26.9314844591,"High school diploma or equivalent","Less than 5 years",None
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",0.932249381199,0.952171146366,0.983066976135,0.0308958297691,0.0324477693816,4.05258816963E-5,17.9493777257,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
41-9031,"Sales Engineers",0.916523601957,0.957676169373,1.06049706751,0.102820898134,0.107364996042,3.98422651855E-5,60.8386777733,"Bachelor's degree",None,"Moderate-term on-the-job training"
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.892032088777,0.914335554069,0.945649577308,0.0313140232392,0.0342478459903,3.87775928074E-5,24.5620937479,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
49-9044,Millwrights,0.870978522122,0.89162120518,0.921962642501,0.0303414373214,0.0340295151631,3.78623716565E-5,37.3350742575,"High school diploma or equivalent",None,Apprenticeship
47-5071,"Roustabouts, Oil and Gas",0.849958784603,0.882979214171,0.998918932875,0.115939718704,0.131305150612,3.69486210945E-5,28.294266254,"No formal educational credential",None,"Moderate-term on-the-job training"
39-7018,"Tour and Travel Guides",0.830639065733,0.8574392509,0.903156898563,0.0457176476637,0.0533188183487,3.61087721688E-5,22.5991727746,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
19-2041,"Environmental Scientists and Specialists, Including Health",0.822888536523,0.834269221542,0.850209206457,0.0159399849149,0.0191065240133,3.57718483411E-5,42.8719257658,"Bachelor's degree",None,None
15-2041,Statisticians,0.806522708447,0.818761883747,0.836366250096,0.0176043663485,0.0215012040716,3.50604082202E-5,44.9278200094,"Master's degree",None,None
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",0.786777115411,0.807029485018,0.832572402123,0.0255429171054,0.0316505376565,3.42020460871E-5,30.1079764417,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.785033081843,0.772745385536,0.677365050842,-0.0953803346941,-0.123430481087,3.41262310751E-5,35.6811025698,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
19-2031,Chemists,0.781633944288,0.82193949016,0.934637557324,0.112698067164,0.137112364734,3.39784669154E-5,36.7463020204,"Bachelor's degree",None,None
47-4051,"Highway Maintenance Workers",0.769774230619,0.748234277561,0.694884992982,-0.0533492845792,-0.0713002413536,3.34629124267E-5,31.2263802205,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.754952338841,0.754090744022,0.745799585682,-0.00829115834025,-0.0109949079815,3.28185888746E-5,31.5642391762,"High school diploma or equivalent","Less than 5 years","Moderate-term on-the-job training"
47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.740901692502,0.723129412968,0.66680019725,-0.0563292157183,-0.0778964521538,3.220779219E-5,37.3772806523,"High school diploma or equivalent","Less than 5 years","Long-term on-the-job training"
49-9051,"Electrical Power-Line Installers and Repairers",0.733295158545,0.750166578175,0.812161622765,0.0619950445893,0.08264170438,3.18771279906E-5,67.4703029488,"High school diploma or equivalent",None,"Long-term on-the-job training"
37-2019,"Building Cleaning Workers, All Other",0.719583312403,0.730556821532,0.741776415658,0.0112195941263,0.0153575927233,3.12810593143E-5,20.6074545885,"No formal educational credential",None,"Short-term on-the-job training"
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.714212837459,0.730352782604,0.757456856133,0.0271040735287,0.0371109334753,3.10475990014E-5,22.5703166646,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-2041,"Structural Metal Fabricators and Fitters",0.686134478154,0.659943266285,0.581570912844,-0.078372353441,-0.118756198366,2.98270025705E-5,33.1723177131,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
35-1011,"Chefs and Head Cooks",0.676164072369,0.688583126923,0.73213949583,0.0435563689071,0.0632550627573,2.93935783244E-5,32.6343082204,"High school diploma or equivalent","5 years or more",None
47-2141,"Painters, Construction and Maintenance",0.671277412643,0.667863977756,0.662342243647,-0.00552173410876,-0.00826775255542,2.91811499785E-5,27.2010948717,"No formal educational credential",None,"Moderate-term on-the-job training"
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",0.665159447434,0.698909965601,0.757258433673,0.0583484680723,0.0834849564953,2.89151954611E-5,44.1216365463,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-3021,"Butchers and Meat Cutters",0.652375612819,0.682277159341,0.75265873673,0.0703815773896,0.103156871699,2.83594684425E-5,25.2539801886,"No formal educational credential",None,"Long-term on-the-job training"
49-9094,"Locksmiths and Safe Repairers",0.642497158969,0.651236995807,0.680327306643,0.0290903108362,0.044669315508,2.79300414456E-5,25.8311062756,"High school diploma or equivalent",None,"Long-term on-the-job training"
49-9031,"Home Appliance Repairers",0.636110537143,0.659000738003,0.696238837926,0.0372380999236,0.0565069168761,2.76524081366E-5,22.1406168591,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-2042,"Emergency Medical Technicians",0.631376694921,0.664979959495,0.765918464055,0.10093850456,0.151791799315,2.74466229318E-5,23.3637044507,"Postsecondary nondegree award",None,None
47-5081,"Helpers--Extraction Workers",0.624099297075,0.628564128158,0.643628210713,0.0150640825551,0.0239658642297,2.71302666326E-5,24.912897241,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
47-4041,"Hazardous Materials Removal Workers",0.582779537249,0.567118595263,0.520553962273,-0.0465646329903,-0.0821073993679,2.53340523017E-5,26.7934771131,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
13-1121,"Meeting, Convention, and Event Planners",0.572956255933,0.586143416289,0.629766414803,0.0436229985138,0.074423762686,2.49070237142E-5,30.033,"Bachelor's degree",None,None
27-3091,"Interpreters and Translators",0.565004599913,0.57640041427,0.59503636436,0.0186359500899,0.0323316042608,2.45613566881E-5,36.3334172205,"Bachelor's degree",None,None
11-2011,"Advertising and Promotions Managers",0.532132887076,0.56233321869,0.58875923925,0.02642602056,0.0469935256921,2.31323880318E-5,84.9032790077,"Bachelor's degree","Less than 5 years",None
51-3099,"Food Processing Workers, All Other",0.526891933417,0.542864932481,0.568935836903,0.0260709044216,0.0480246611296,2.29045581483E-5,20.034,"No formal educational credential",None,"Moderate-term on-the-job training"
43-4111,"Interviewers, Except Eligibility and Loan",0.524469201469,0.545594111067,0.593794381869,0.0482002708013,0.0883445583879,2.27992393888E-5,23.6878624212,"High school diploma or equivalent",None,"Short-term on-the-job training"
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",0.508679527074,0.535702758425,0.608127059703,0.0724243012784,0.135194938125,2.21128452872E-5,27.8465030227,"Postsecondary nondegree award",None,None
35-9021,Dishwashers,0.502060195056,0.51153717674,0.536914629699,0.0253774529591,0.049610183019,2.18250958162E-5,17.082,"No formal educational credential",None,"Short-term on-the-job training"
25-3021,"Self-Enrichment Teachers",0.498157271246,0.493551971541,0.473350621847,-0.0202013496935,-0.0409305419862,2.1655431527E-5,21.6561280653,"High school diploma or equivalent","Less than 5 years",None
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.496391857885,0.511440231523,0.53600197533,0.0245617438069,0.0480246611296,2.15786871124E-5,24.1448956384,"High school diploma or equivalent","Less than 5 years",None
45-2041,"Graders and Sorters, Agricultural Products",0.488300265638,0.508998996847,0.539948794183,0.0309497973355,0.0608052226569,2.12269369083E-5,18.6544325871,"No formal educational credential",None,"Short-term on-the-job training"
45-4022,"Logging Equipment Operators",0.471831234114,0.481550933505,0.51138251725,0.0298315837447,0.0619489687778,2.05110104227E-5,32.481,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
47-2011,Boilermakers,0.47061490865,0.480503718558,0.516668778523,0.0361650599655,0.0752648909234,2.04581354486E-5,48.9510088341,"High school diploma or equivalent",None,Apprenticeship
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",0.467242207833,0.476690328382,0.511169549517,0.0344792211353,0.0723304398736,2.03115205223E-5,36.7220782905,"Associate's degree",None,"Moderate-term on-the-job training"
43-4131,"Loan Interviewers and Clerks",0.445850581735,0.463805580041,0.504761134462,0.0409555544203,0.0883032809063,1.93816035645E-5,26.5461622057,"High school diploma or equivalent",None,"Short-term on-the-job training"
13-2031,"Budget Analysts",0.409911224583,0.416681582069,0.441072357486,0.024390775417,0.058535765598,1.78192811156E-5,40.597933466,"Bachelor's degree",None,None
11-3111,"Compensation and Benefits Managers",0.397992460152,0.415269307626,0.458978957394,0.0437096497687,0.105256152974,1.73011596268E-5,94.8938743725,"Bachelor's degree","5 years or more",None
35-1012,"First-Line Supervisors of Food Preparation and Serving Workers",0.390757161702,0.39898060575,0.422365050675,0.0233844449253,0.0586104802798,1.69866334336E-5,24.111,"High school diploma or equivalent","Less than 5 years",None
35-2014,"Cooks, Restaurant",0.387564818812,0.394155374447,0.440493061365,0.0463376869177,0.1175619817,1.684785886E-5,20.0648388803,"No formal educational credential","Less than 5 years","Moderate-term on-the-job training"
47-2231,"Solar Photovoltaic Installers",0.384799041482,0.393142779073,0.419968688615,0.0268259095424,0.0682345218336,1.67276275495E-5,20.3047430946,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
15-2099,"Mathematical Science Occupations, All Other",0.369010759101,0.388412203883,0.440303674963,0.0518914710795,0.133598971816,1.60412939602E-5,30.2887009426,"Bachelor's degree",None,None
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.363080762328,0.37097697332,0.392425046872,0.021448073552,0.0578151073908,1.57835106325E-5,16.8570195721,"No formal educational credential",None,"Short-term on-the-job training"
51-2031,"Engine and Other Machine Assemblers",0.355062789508,0.379199626117,0.362173270144,-0.0170263559734,-0.0449007720491,1.54349607439E-5,29.5074281218,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
35-9099,"Food Preparation and Serving Related Workers, All Other",0.34286440195,0.35001621258,0.368996435494,0.0189802229137,0.0542266964545,1.49046837376E-5,16.8426124345,"No formal educational credential",None,"Short-term on-the-job training"
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.337931839558,0.338926923465,0.339723718468,0.000796795003301,0.00235093451755,1.46902599535E-5,40.5760344318,"Associate's degree",None,None
35-2019,"Cooks, All Other",0.327471465232,0.333704330015,0.348881761765,0.0151774317503,0.0454816745999,1.42355362487E-5,25.2523675664,"No formal educational credential",None,"Moderate-term on-the-job training"
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.320297901641,0.324967322511,0.341240768221,0.0162734457102,0.0500771757125,1.39236937361E-5,53.6114472729,"Bachelor's degree",None,None
35-3041,"Food Servers, Nonrestaurant",0.317366987926,0.321030003877,0.337273496373,0.0162434924958,0.0505980509599,1.37962837695E-5,17.3608537587,"No formal educational credential",None,"Short-term on-the-job training"
23-2011,"Paralegals and Legal Assistants",0.31188215241,0.318004287251,0.340307484266,0.0223031970149,0.0701348941163,1.35578520798E-5,37.3098481617,"Associate's degree",None,None
43-4041,"Credit Authorizers, Checkers, and Clerks",0.309745311854,0.325698181479,0.36788737737,0.0421891958914,0.129534637559,1.34649613261E-5,23.031,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-6093,Upholsterers,0.284699687893,0.285671650279,0.283008820687,-0.00266282959275,-0.00932129453569,1.23762011573E-5,25.2539151884,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
47-2221,"Structural Iron and Steel Workers",0.280320467183,0.286210709421,0.307752327247,0.0215416178257,0.0752648909234,1.21858317304E-5,47.6133931251,"High school diploma or equivalent",None,Apprenticeship
27-3042,"Technical Writers",0.2675187034,0.272430183715,0.287182714924,0.0147525312091,0.0541516032032,1.16293253116E-5,42.9360872616,"Bachelor's degree","Less than 5 years","Short-term on-the-job training"
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",0.232005072419,0.236961936704,0.241038260392,0.00407632368822,0.0172024408009,1.00855096366E-5,18.054,"No formal educational credential",None,"Short-term on-the-job training"
17-2081,"Environmental Engineers",0.212918701366,0.216909286897,0.230538683657,0.0136293967602,0.0628345468984,9.255804591E-6,50.592377185,"Bachelor's degree",None,None
39-1022,"First-Line Supervisors of Personal Service Workers",0.210012187678,0.214112714337,0.21947334781,0.00536063347358,0.0250365023403,9.12945531983E-6,27.2026729269,"High school diploma or equivalent","Less than 5 years",None
43-9022,"Word Processors and Typists",0.202219716421,0.206468864288,0.222008720838,0.0155398565497,0.0752648909234,8.79070822637E-6,18.6326942046,"High school diploma or equivalent",None,"Short-term on-the-job training"
17-2072,"Electronics Engineers, Except Computer",0.2018205413,0.204305178654,0.211208293382,0.00690311472841,0.0337882513498,8.77335565518E-6,62.6371680905,"Bachelor's degree",None,None
35-3011,Bartenders,0.187078036127,0.187494996852,0.191128147875,0.00363315102351,0.0193773225127,8.13248312409E-6,21.411,"No formal educational credential",None,"Short-term on-the-job training"
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.181492823426,0.185306446831,0.199253516339,0.0139470695082,0.0752648909234,7.88968793031E-6,35.2827273706,"Postsecondary nondegree award",None,"Moderate-term on-the-job training"
49-2098,"Security and Fire Alarm Systems Installers",0.181156469732,0.184598258407,0.194905662125,0.0103074037175,0.0558369499607,7.87506627405E-6,28.467,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
47-5041,"Continuous Mining Machine Operators",0.164511996204,0.167968809467,0.18061096359,0.0126421541231,0.0752648909234,7.15151313612E-6,27.2426108104,"No formal educational credential",None,"Moderate-term on-the-job training"
17-2041,"Chemical Engineers",0.159410271514,0.162176084593,0.171125824308,0.00894973971552,0.0551853236436,6.92973568535E-6,62.1178379784,"Bachelor's degree",None,None
11-9081,"Lodging Managers",0.150782455451,0.154329128552,0.161105550629,0.00677642207729,0.043908898734,6.55467525613E-6,40.9301908598,"High school diploma or equivalent","Less than 5 years",None
47-2051,"Cement Masons and Concrete Finishers",0.141801531361,0.144781140299,0.155678077032,0.0108969367324,0.0752648909234,6.16426484177E-6,33.5197678366,"No formal educational credential",None,"Moderate-term on-the-job training"
51-4199,"Metal Workers and Plastic Workers, All Other",0.135797002911,0.138650441514,0.149085951872,0.0104355103571,0.0752648909234,5.90324154208E-6,28.1574577812,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
53-7071,"Gas Compressor and Gas Pumping Station Operators",0.135528239869,0.152221266581,0.187734372018,0.0355131054369,0.23329923758,5.89155812406E-6,36.1632674244,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
43-6012,"Legal Secretaries and Administrative Assistants",0.128614778346,0.13131730024,0.141200882519,0.00988358227892,0.0752648909234,5.59102252761E-6,27.707994435,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
11-9039,"Education Administrators, All Other",0.125429610741,0.128065204205,0.13770401783,0.00963881362556,0.0752648909234,5.45255987142E-6,39.0823030696,"Bachelor's degree","Less than 5 years",None
27-2011,Actors,0.120432800782,0.123024889289,0.132418448454,0.00939355916506,0.0763549491436,5.2353431767E-6,26.1243559716,"Some college, no degree",None,"Long-term on-the-job training"
11-9121,"Natural Sciences Managers",0.117683966973,0.120156804865,0.129200393677,0.00904358881185,0.0752648909234,5.11584841919E-6,90.6090968833,"Bachelor's degree","5 years or more",None
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",0.117235686616,0.551733591268,0.581491041149,0.0297574498809,0.0539344537868,5.0963611907E-6,23.3146116715,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
25-9031,"Instructional Coordinators",0.112944256891,0.115317501483,0.123996860653,0.00867935917065,0.0752648909234,4.9098081322E-6,43.1740033238,"Master's degree","5 years or more",None
17-2031,"Bioengineers and Biomedical Engineers",0.108651612765,0.110934658043,0.146811118009,0.0358764599664,0.323401726741,4.72320228237E-6,54.1196627792,"Bachelor's degree",None,None
17-3013,"Mechanical Drafters",0.10844720124,0.107434832519,0.10390890855,-0.00352592396943,-0.0328191880302,4.71431629388E-6,38.5874462665,"Associate's degree",None,None
53-6041,"Traffic Technicians",0.102951696975,0.1051149726,0.113026439548,0.00791146694718,0.0752648909234,4.47542082211E-6,42.3119613035,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
27-1027,"Set and Exhibit Designers",0.1018339444,0.103973733217,0.111799304906,0.00782557168945,0.0752648909234,4.42683091741E-6,37.3873329538,"Bachelor's degree",None,None
27-1022,"Fashion Designers",0.0991259659138,0.101208853251,0.108826326551,0.0076174733004,0.0752648909234,4.30911218464E-6,33.993,"Bachelor's degree",None,None
19-4012,"Agricultural Technicians",0.0983640180938,0.100430894979,0.107989815335,0.00755892035596,0.0752648909234,4.27598949469E-6,25.0884394034,"Associate's degree",None,"Moderate-term on-the-job training"
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0.095544822727,0.0975524611852,0.104894736536,0.00734227535041,0.0752648909234,4.15343604471E-6,18.5005101933,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.0949825530861,0.0969783768366,0.104277443791,0.00729906695453,0.0752648909234,4.12899357962E-6,22.2647015772,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
13-2099,"Financial Specialists, All Other",0.0923107594508,0.0942504420572,0.101344191298,0.00709374924091,0.0752648909234,4.01284784119E-6,33.4565928702,"Bachelor's degree",None,None
47-3013,Helpers--Electricians,0.0919315730016,0.0938632879414,0.10092789807,0.00706461012862,0.0752648909234,3.99636419906E-6,32.13,"High school diploma or equivalent",None,"Short-term on-the-job training"
47-2132,"Insulation Workers, Mechanical",0.0890272676169,0.0908979557525,0.0977393804774,0.00684142472487,0.0752648909234,3.87011092519E-6,43.2263570876,"High school diploma or equivalent",None,Apprenticeship
27-1023,"Floral Designers",0.08814293587,0.0899950419582,0.0967685089748,0.00677346701663,0.0752648909234,3.83166807452E-6,19.7386480358,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",0.0876431003539,0.0894847036334,0.0962197600916,0.00673505645827,0.0752648909234,3.80993968789E-6,21.411,"No formal educational credential",None,"Short-term on-the-job training"
33-1021,"First-Line Supervisors of Firefighting and Prevention Workers",0.0859519640004,0.0856059966726,0.0836954571381,-0.00191053953446,-0.0223178236189,3.73642417457E-6,58.4667816288,"Postsecondary nondegree award","Less than 5 years","Moderate-term on-the-job training"
17-3022,"Civil Engineering Technologists and Technicians",0.0784921799845,0.0781686307978,0.0764091707188,-0.00175946007903,-0.0225085185844,3.41213935271E-6,40.5325738997,"Associate's degree",None,None
51-4111,"Tool and Die Makers",0.0752599719255,0.0745118651686,0.0718199876727,-0.00269187749591,-0.036126830134,3.27163179748E-6,48.2101008377,"Postsecondary nondegree award",None,"Long-term on-the-job training"
35-2011,"Cooks, Fast Food",0.0743624546502,0.0763901828524,0.0806126890794,0.00422250622692,0.0552755088317,3.23261575773E-6,16.8841806011,"No formal educational credential",None,"Short-term on-the-job training"
37-2012,"Maids and Housekeeping Cleaners",0.066786536132,0.0668935467823,0.0658432399595,-0.00105030682289,-0.0157011681008,2.90328244435E-6,18.4313925007,"No formal educational credential",None,"Short-term on-the-job training"
49-9069,"Precision Instrument and Equipment Repairers, All Other",0.0660442520139,0.065709332473,0.0641074957229,-0.00160183675009,-0.0243776141044,2.87101455663E-6,44.9646198809,"High school diploma or equivalent",None,"Long-term on-the-job training"
33-2011,Firefighters,0.06569495488,0.066181268066,0.0661750986092,-6.16945681081E-6,-9.32205893163E-5,2.85583023513E-6,46.6278191322,"Postsecondary nondegree award",None,"Long-term on-the-job training"
39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",0.0615303662336,0.0620551491812,0.0622281901263,0.000173040945043,0.00278850260335,2.67479109453E-6,25.9756738028,"High school diploma or equivalent","Less than 5 years",None
49-3053,"Outdoor Power Equipment and Other Small Engine Mechanics",0.0507397559603,0.0507700793262,0.0495697844708,-0.00120029485544,-0.0236417762464,2.20571167846E-6,25.5503224477,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-7011,"Cabinetmakers and Bench Carpenters",0.0413843214875,0.0415310135139,0.0409743115567,-0.000556701957217,-0.0134044876374,1.79902089559E-6,22.5973005774,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
25-4022,"Librarians and Media Collections Specialists",0.0329822429696,0.0332263971774,0.033223299793,-3.09738432571E-6,-9.32205893157E-5,1.43377351986E-6,45.9973006074,"Master's degree",None,None
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0.0322036835072,0.032442074354,0.0324390500847,-3.02426928991E-6,-9.32205893159E-5,1.39992870397E-6,22.0297283328,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
39-3091,"Amusement and Recreation Attendants",0.0308885258692,0.0324063725329,0.0294252667879,-0.00298110574504,-0.0919913434313,1.34275738916E-6,16.776,"No formal educational credential",None,"Short-term on-the-job training"
35-9011,"Dining Room and Cafeteria Attendants and Bartender Helpers",0.0112517480391,0.00919859188433,0.00404632664707,-0.00515226523726,-0.56011455906,4.89125569944E-7,18.252,"No formal educational credential",None,"Short-term on-the-job training"
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.00478710152307,0.00544206716106,0.00694676856929,0.00150470140824,0.276494457658,2.08100443834E-7,61.3490519332,"Postsecondary nondegree award","Less than 5 years","Moderate-term on-the-job training"
17-3021,"Aerospace Engineering and Operations Technologists and Technicians",0.00116011224807,0.00133681320366,0.00176527010992,0.000428456906261,0.320506189712,5.04313252095E-8,47.6461911443,"Associate's degree",None,None
39-9011,"Childcare Workers",0.000514572855977,0.000591750321631,0.000781022999399,0.000189272677768,0.319852260065,2.23690346231E-8,17.1252517637,"High school diploma or equivalent",None,"Short-term on-the-job training"
11-1031,Legislators,0,0,0,0,0,0,59.6977726954,"Bachelor's degree","Less than 5 years",None
11-2033,"Fundraising Managers",0,0,0,0,0,0,62.6400161012,"Bachelor's degree","5 years or more",None
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",0,0,0,0,0,0,19.0289624804,"High school diploma or equivalent","5 years or more",None
11-9031,"Education and Childcare Administrators, Preschool and Daycare",0,0,0,0,0,0,33.489,"Bachelor's degree","Less than 5 years",None
11-9032,"Education Administrators, Kindergarten through Secondary",0,0,0,0,0,0,78.8075069413,"Master's degree","5 years or more",None
11-9033,"Education Administrators, Postsecondary",0,0,0,0,0,0,50.3712182378,"Master's degree","Less than 5 years",None
11-9051,"Food Service Managers",0,0,0,0,0,0,41.5382952013,"High school diploma or equivalent","Less than 5 years",None
11-9071,"Gambling Managers",0,0,0,0,0,0,57.564,"High school diploma or equivalent","Less than 5 years",None
11-9072,"Entertainment and Recreation Managers, Except Gambling",0,0,0,0,0,0,42.291,"Bachelor's degree","Less than 5 years",None
11-9111,"Medical and Health Services Managers",0,0,0,0,0,0,70.761021385,"Bachelor's degree","Less than 5 years",None
11-9131,"Postmasters and Mail Superintendents",0,0,0,0,0,0,45.966877589,"High school diploma or equivalent","Less than 5 years","Moderate-term on-the-job training"
11-9151,"Social and Community Service Managers",0,0,0,0,0,0,44.244,"Bachelor's degree","Less than 5 years",None
11-9161,"Emergency Management Directors",0,0,0,0,0,0,66.8117442718,"Bachelor's degree","5 years or more",None
11-9171,"Funeral Home Managers",0,0,0,0,0,0,41.7430233014,"Associate's degree","Less than 5 years",None
11-9179,"Personal Service Managers, All Other",0,0,0,0,0,0,38.4886451378,"Bachelor's degree","Less than 5 years",None
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",0,0,0,0,0,0,81.8297429972,"Bachelor's degree","Less than 5 years",None
13-1032,"Insurance Appraisers, Auto Damage",0,0,0,0,0,0,43.1743305143,"Postsecondary nondegree award",None,"Moderate-term on-the-job training"
13-1074,"Farm Labor Contractors",0,0,0,0,0,0,25.5422372375,"No formal educational credential","Less than 5 years","Short-term on-the-job training"
13-1131,Fundraisers,0,0,0,0,0,0,33.8559877559,"Bachelor's degree",None,None
13-2028,"Property Appraisers and Assessors",0,0,0,0,0,0,37.3486200226,"Bachelor's degree",None,"Long-term on-the-job training"
13-2052,"Personal Financial Advisors",0,0,0,0,0,0,48.7440127866,"Bachelor's degree",None,"Long-term on-the-job training"
13-2053,"Insurance Underwriters",0,0,0,0,0,0,43.5124545702,"Bachelor's degree",None,"Moderate-term on-the-job training"
13-2054,"Financial Risk Specialists",0,0,0.43291968192,0.43291968192,,0,56.0457793683,"Bachelor's degree",None,None
