SOC,Description,"Employed in Industry (2025)","Employed in Industry (2026)","Employed in Industry (2030)","Change (2026 - 2030)","% Change (2026 - 2030)","% of Total Jobs in Industry (2025)","Median Hourly Earnings","Typical Entry Level Education","Work Experience Required","Typical On-The-Job Training"
39-2011,"Animal Trainers",7.2006542277,7.33405568569,7.61025263966,0.276196953969,0.0376595114362,0.000199490653288,20.4589985046,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",7.16986878589,7.33110407454,8.01449573778,0.683391663239,0.0932181096176,0.000198637757467,23.031,"No formal educational credential",None,"Moderate-term on-the-job training"
51-5112,"Printing Press Operators",7.15309641528,7.13565147851,7.06071087839,-0.0749406001231,-0.0105022786425,0.000198173087027,21.771,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
11-3012,"Administrative Services Managers",6.95148674575,7.05779738499,7.38309988019,0.325302495196,0.0460912204547,0.000192587588347,60.441675713,"Bachelor's degree","Less than 5 years",None
49-9063,"Musical Instrument Repairers and Tuners",6.89789858611,6.91820421519,6.87093992939,-0.0472642857963,-0.00683187201854,0.000191102954224,21.4820159147,"High school diploma or equivalent",None,Apprenticeship
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",6.70775586014,6.64537927564,6.40169302915,-0.243686246498,-0.0366700283595,0.000185835141686,36.036,"Bachelor's degree",None,"Long-term on-the-job training"
41-3031,"Securities, Commodities, and Financial Services Sales Agents",6.68300258529,6.69563291782,6.74651108502,0.0508781671988,0.00759870916211,0.000185149364142,34.5730200991,"Bachelor's degree",None,"Moderate-term on-the-job training"
29-1141,"Registered Nurses",6.48245947607,6.47288970145,6.52654307624,0.0536533747899,0.00828893697631,0.000179593414001,54.3484828739,"Bachelor's degree",None,None
29-2091,"Orthotists and Prosthetists",6.468983324,6.73662069506,7.5365596981,0.799939003049,0.118744848383,0.000179220063706,41.5672223749,"Master's degree",None,Internship/residency
43-9021,"Data Entry Keyers",6.43234274392,6.34349388421,5.88486094393,-0.458632940283,-0.0722997371251,0.000178204954103,19.9046492872,"High school diploma or equivalent",None,"Short-term on-the-job training"
15-1211,"Computer Systems Analysts",6.34152861354,6.36486909235,6.25424001044,-0.110629081918,-0.0173812030243,0.00017568899241,58.4694824003,"Bachelor's degree",None,None
47-2061,"Construction Laborers",6.32034982024,6.39028531975,6.56211191168,0.171826591927,0.0268887198817,0.000175102244154,26.8528906879,"No formal educational credential",None,"Short-term on-the-job training"
31-9096,"Veterinary Assistants and Laboratory Animal Caretakers",6.29713177875,6.36734881283,6.46002962131,0.0926808084883,0.0145556355106,0.00017445899951,21.1177539871,"High school diploma or equivalent",None,"Short-term on-the-job training"
11-3121,"Human Resources Managers",6.21417706088,6.24464590869,6.36139230084,0.116746392145,0.0186954382765,0.000172160779052,82.9460615703,"Bachelor's degree","5 years or more",None
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",5.98095112701,6.05487360165,6.11880753663,0.0639339349756,0.0105590866435,0.000165699367013,22.2647015772,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
13-1081,Logisticians,5.94018420949,6.02963229524,6.12839380889,0.0987615136459,0.0163793592727,0.000164569939221,50.4948349688,"Bachelor's degree",None,None
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",5.80796863671,5.83807856754,5.85854997028,0.0204714027366,0.00350653087309,0.00016090697053,25.9360597317,"High school diploma or equivalent",None,"Short-term on-the-job training"
11-3061,"Purchasing Managers",5.79117259641,5.85179361959,6.06668347925,0.214889859662,0.036722050303,0.000160441644333,77.3161289813,"Bachelor's degree","5 years or more",None
13-1121,"Meeting, Convention, and Event Planners",5.56833104016,5.53183864142,5.33535330487,-0.196485336542,-0.0355189927398,0.000154267926469,30.033,"Bachelor's degree",None,None
31-9099,"Healthcare Support Workers, All Other",5.53128108225,5.61903406953,5.84953320593,0.230499136401,0.0410211316659,0.00015324147525,26.9186701055,"High school diploma or equivalent",None,None
43-4071,"File Clerks",5.04397461358,5.00260696542,4.82308463529,-0.179522330129,-0.0358857554411,0.00013974088451,20.3126360296,"High school diploma or equivalent",None,"Short-term on-the-job training"
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",4.94134692486,5.04185968709,5.33914960787,0.297289920779,0.0589643384048,0.00013689763388,37.8281842197,"High school diploma or equivalent",None,"Long-term on-the-job training"
51-9111,"Packaging and Filling Machine Operators and Tenders",4.80317731358,4.85845838532,4.98206068147,0.123602296145,0.0254406411133,0.000133069711424,18.9780605281,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-2057,"Ophthalmic Medical Technicians",4.78926101601,4.9735744758,5.43298198059,0.459407504785,0.0923696844233,0.00013268416711,25.2786283754,"Postsecondary nondegree award",None,None
15-1253,"Software Quality Assurance Analysts and Testers",4.7606731496,4.88297940515,5.06918598023,0.186206575085,0.0381338030812,0.000131892154056,57.332740121,"Bachelor's degree",None,None
13-2041,"Credit Analysts",4.73651117374,4.75532188432,4.63802232328,-0.117299561037,-0.0246670075949,0.000131222758166,36.9957690699,"Bachelor's degree",None,None
51-9199,"Production Workers, All Other",4.70384257823,4.75913487973,4.91498852116,0.155853641432,0.0327483135844,0.00013031769048,20.3199633995,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
53-7199,"Material Moving Workers, All Other",4.63415734666,4.72878904888,5.01714491213,0.288355863244,0.0609787961069,0.000128387094741,33.4998853845,"No formal educational credential",None,"Short-term on-the-job training"
43-5021,"Couriers and Messengers",4.54617235798,4.5286139331,4.51314457063,-0.0154693624734,-0.00341591548803,0.000125949513055,19.8648962831,"High school diploma or equivalent",None,"Short-term on-the-job training"
35-3041,"Food Servers, Nonrestaurant",4.42539812524,4.44261961791,4.48652677284,0.0439071549274,0.00988316774869,0.000122603521173,17.3608537587,"No formal educational credential",None,"Short-term on-the-job training"
27-1014,"Special Effects Artists and Animators",4.08723449132,4.12004882526,4.24846201044,0.128413185182,0.0311678794666,0.000113234860755,61.74,"Bachelor's degree",None,None
11-9111,"Medical and Health Services Managers",3.99888376239,4.11937632244,4.57117736984,0.451801047399,0.109677051096,0.000110787146412,70.761021385,"Bachelor's degree","Less than 5 years",None
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",3.99006883611,4.11621176854,4.41903966767,0.30282789913,0.0735695625392,0.000110542933129,24.1448956384,"High school diploma or equivalent","Less than 5 years",None
11-3051,"Industrial Production Managers",3.94066832364,3.96318872022,4.03423709003,0.0710483698061,0.0179270720679,0.000109174315752,63.2593642308,"Bachelor's degree","5 years or more",None
49-3022,"Automotive Glass Installers and Repairers",3.93639840714,3.96719135242,4.08398159393,0.116790241514,0.0294390240196,0.000109056019774,25.533,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
39-3091,"Amusement and Recreation Attendants",3.63957054288,3.70841719968,3.87768258614,0.169265386462,0.045643566338,0.000100832546923,16.776,"No formal educational credential",None,"Short-term on-the-job training"
43-3099,"Financial Clerks, All Other",3.53775680994,3.55358581177,3.60687415596,0.0532883441977,0.0149956542547,9.80118465451E-5,26.2075705266,"High school diploma or equivalent",None,"Short-term on-the-job training"
51-9194,"Etchers and Engravers",3.53340541335,3.62545015529,3.88259947016,0.257149314868,0.0709289340228,9.78912932006E-5,26.883,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
27-1021,"Commercial and Industrial Designers",3.47072650607,3.49717426423,3.58166146408,0.0844871998479,0.024158704561,9.61548042976E-5,49.4193529954,"Bachelor's degree",None,None
27-1029,"Designers, All Other",3.46410998305,3.43668889753,3.37628128221,-0.0604076153182,-0.017577271938,9.59714967179E-5,22.0639749835,"Bachelor's degree",None,None
35-9011,"Dining Room and Cafeteria Attendants and Bartender Helpers",3.44684588554,3.12554130841,2.98908975354,-0.136451554869,-0.0436569353609,9.5493203221E-5,18.252,"No formal educational credential",None,"Short-term on-the-job training"
27-1019,"Artists and Related Workers, All Other",3.37606301035,3.29568972484,3.07521808826,-0.220471636579,-0.0668969639094,9.35321977947E-5,39.618286908,"No formal educational credential",None,"Long-term on-the-job training"
51-7011,"Cabinetmakers and Bench Carpenters",3.25454889615,3.30017338191,3.47478827698,0.174614895065,0.0529108246319,9.0165707854E-5,22.5973005774,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
15-1231,"Computer Network Support Specialists",3.23158390133,3.28058926721,3.20691070499,-0.0736785622162,-0.0224589414325,8.9529473746E-5,43.3348345624,"Associate's degree",None,None
51-3099,"Food Processing Workers, All Other",3.20611172025,3.34339364184,3.67039306665,0.32699942481,0.0978046439756,8.88237792514E-5,20.034,"No formal educational credential",None,"Moderate-term on-the-job training"
31-9092,"Medical Assistants",3.19935742315,3.26080142885,3.42042886006,0.159627431208,0.0489534351266,8.86366547071E-5,27.5802869981,"Postsecondary nondegree award",None,None
39-9099,"Personal Care and Service Workers, All Other",3.18699459767,3.19791367581,3.24078347617,0.0428698003618,0.0134055527159,8.82941485885E-5,17.0795796957,"High school diploma or equivalent",None,"Short-term on-the-job training"
49-3041,"Farm Equipment Mechanics and Service Technicians",3.1650634628,3.29218005059,3.63760556008,0.345425509491,0.104923030995,8.7686557072E-5,27.7941407049,"High school diploma or equivalent",None,"Long-term on-the-job training"
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",3.14313822249,3.17097417553,3.18821139751,0.0172372219791,0.00543593893388,8.70791288614E-5,26.8993252627,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
39-7018,"Tour and Travel Guides",3.07230235981,2.91897546277,2.97972869642,0.0607532336475,0.0208132046406,8.51166554423E-5,22.5991727746,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
13-2051,"Financial and Investment Analysts",2.97326476266,2.79177564788,2.64684283258,-0.144932815307,-0.0519142057196,8.23728665681E-5,48.5525598785,"Bachelor's degree",None,None
43-9041,"Insurance Claims and Policy Processing Clerks",2.93170568612,2.93225604302,2.96346440224,0.0312083592231,0.0106431221439,8.1221492392E-5,26.2822954307,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-7021,"Furniture Finishers",2.84634553405,2.85436404595,2.94686315467,0.0924991087271,0.0324062058091,7.88566305389E-5,21.3889542874,"High school diploma or equivalent",None,"Short-term on-the-job training"
33-1099,"First-Line Supervisors of Protective Service Workers, All Other",2.76102235527,2.79983043835,2.91779162468,0.117961186325,0.0421315465069,7.64927930129E-5,36.2143358691,"High school diploma or equivalent","Less than 5 years",None
13-1141,"Compensation, Benefits, and Job Analysis Specialists",2.73881506376,2.75851982498,2.82442145684,0.0659016318573,0.0238902150568,7.58775507097E-5,42.0292015618,"Bachelor's degree","Less than 5 years",None
39-9032,"Recreation Workers",2.69169704314,2.66644937111,2.59696544476,-0.0694839263549,-0.0260585957894,7.45721686682E-5,19.5487083976,"High school diploma or equivalent",None,"Short-term on-the-job training"
15-1212,"Information Security Analysts",2.6851766251,2.77172854628,3.08958062529,0.317852079011,0.114676482095,7.43915236304E-5,71.6182232717,"Bachelor's degree","Less than 5 years",None
51-4121,"Welders, Cutters, Solderers, and Brazers",2.63410766216,2.68593109517,2.65066734734,-0.0352637478234,-0.0131290590019,7.29766826374E-5,29.5930260812,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",2.61776223821,2.63100002241,2.62646183586,-0.00453818654841,-0.00172489034958,7.25238405483E-5,23.0457392897,"High school diploma or equivalent",None,"Long-term on-the-job training"
47-2152,"Plumbers, Pipefitters, and Steamfitters",2.57751189137,2.61246446501,2.69946834271,0.0870038776923,0.0333033726803,7.14087240975E-5,37.7951152909,"High school diploma or equivalent",None,Apprenticeship
47-2044,"Tile and Stone Setters",2.57323646669,2.63221622513,2.85789867188,0.225682446751,0.0857385668382,7.12902755183E-5,31.725,"No formal educational credential",None,"Long-term on-the-job training"
43-6013,"Medical Secretaries and Administrative Assistants",2.56474709904,2.66407455761,2.70787352847,0.0437989708603,0.0164405950033,7.10550816811E-5,28.0200303894,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-1181,Audiologists,2.517099556,2.61370485149,2.86013504314,0.246430191653,0.0942838635787,6.97350294765E-5,56.9620175538,"Doctoral or professional degree",None,None
15-2041,Statisticians,2.50996306618,2.48813989417,2.4459865099,-0.0421533842694,-0.016941725973,6.95373164671E-5,44.9278200094,"Master's degree",None,None
49-2092,"Electric Motor, Power Tool, and Related Repairers",2.5039504153,2.55216792861,2.40098475504,-0.151183173573,-0.0592371575075,6.93707388736E-5,28.9463664159,"High school diploma or equivalent","Less than 5 years","Moderate-term on-the-job training"
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",2.45626522028,2.28140469016,2.10625215835,-0.175152531808,-0.0767739860289,6.80496435391E-5,23.4425770211,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
23-2093,"Title Examiners, Abstractors, and Searchers",2.44664096671,2.45365707133,2.4820608836,0.0284038122676,0.0115761133043,6.77830082347E-5,30.2304155302,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",2.39576111702,2.39878584908,2.42929753488,0.030511685808,0.0127196372364,6.63734065327E-5,23.0661878518,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
11-9021,"Construction Managers",2.27079188702,2.28619422025,2.34845238985,0.0622581695984,0.0272322312107,6.29111942746E-5,60.1869901881,"Bachelor's degree",None,"Moderate-term on-the-job training"
29-1126,"Respiratory Therapists",2.25438463881,2.35053232341,2.61971564805,0.269183324634,0.114520154415,6.24566393745E-5,46.1053176378,"Associate's degree",None,None
15-1251,"Computer Programmers",2.25207566113,2.27596440202,2.33437696642,0.0584125643938,0.0256649727658,6.23926702611E-5,74.01862142,"Bachelor's degree",None,None
51-6021,"Pressers, Textile, Garment, and Related Materials",2.25174601781,2.22405966555,2.15291984328,-0.071139822271,-0.0319864720236,6.23835376519E-5,17.1634590584,"No formal educational credential",None,"Short-term on-the-job training"
37-2012,"Maids and Housekeeping Cleaners",2.24495747817,2.25455961603,1.8060803877,-0.448479228326,-0.198920988887,6.21954644346E-5,18.4313925007,"No formal educational credential",None,"Short-term on-the-job training"
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",2.22959507645,2.14166132532,2.17791846323,0.0362571379061,0.0169294451356,6.17698565024E-5,16.8570195721,"No formal educational credential",None,"Short-term on-the-job training"
51-3023,"Slaughterers and Meat Packers",2.22912313132,2.25178223374,2.30753260393,0.0557503701857,0.0247583311344,6.17567814903E-5,19.809,"No formal educational credential",None,"Short-term on-the-job training"
53-6061,"Passenger Attendants",2.15431952093,2.23162842819,2.4617120624,0.230083634215,0.103101229268,5.96843835341E-5,20.2707805385,"High school diploma or equivalent",None,"Short-term on-the-job training"
19-5011,"Occupational Health and Safety Specialists",2.14291917425,2.15732574595,2.19425343589,0.0369276899403,0.0171173454031,5.93685424264E-5,44.5572118076,"Bachelor's degree",None,None
43-9071,"Office Machine Operators, Except Computer",2.12858022331,2.09212697493,1.98164247624,-0.110484498686,-0.0528096525738,5.89712887048E-5,19.6350206616,"High school diploma or equivalent",None,"Short-term on-the-job training"
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2.07285288836,2.17165007823,2.55731436753,0.385664289307,0.177590438337,5.74273897612E-5,48.5447050776,"Postsecondary nondegree award",None,"Long-term on-the-job training"
27-1012,"Craft Artists",2.01293123431,1.98922043097,1.92238646413,-0.066833966839,-0.0335980697757,5.57672892293E-5,18.777,"No formal educational credential",None,"Long-term on-the-job training"
27-3043,"Writers and Authors",1.98422185062,1.99632003249,2.02947616563,0.0331561331442,0.0166086261745,5.49719095975E-5,39.6358311566,"Bachelor's degree",None,"Long-term on-the-job training"
15-1241,"Computer Network Architects",1.98107282448,2.04477037531,2.29692223854,0.252151863229,0.123315491203,5.48846673469E-5,73.6185282167,"Bachelor's degree","5 years or more",None
39-5092,"Manicurists and Pedicurists",1.95222282613,1.97685930986,2.04631809199,0.0694587821318,0.0351359258523,5.40853920538E-5,23.1965698411,"Postsecondary nondegree award",None,None
49-9041,"Industrial Machinery Mechanics",1.95023471831,1.96988371426,1.84357674093,-0.12630697333,-0.0641189997234,5.40303124853E-5,36.0720887268,"High school diploma or equivalent",None,"Long-term on-the-job training"
11-2032,"Public Relations Managers",1.94915233564,1.94886303637,1.94543212049,-0.00343091587499,-0.00176047049534,5.40003255952E-5,76.5440325027,"Bachelor's degree","5 years or more",None
41-3011,"Advertising Sales Agents",1.94825857213,1.9273013597,1.88828374572,-0.0390176139889,-0.0202446876263,5.39755643082E-5,35.1709784519,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
19-4021,"Biological Technicians",1.8492303656,1.81582467458,1.7482946382,-0.0675300363856,-0.0371897338608,5.12320355967E-5,25.2203365305,"Bachelor's degree",None,None
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.83928511178,1.86633184422,1.90420017573,0.0378683315081,0.0202902456095,5.09565071352E-5,22.0297283328,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
35-2019,"Cooks, All Other",1.79195943402,1.82533929698,1.89391047901,0.0685711820367,0.0375662662554,4.9645372053E-5,25.2523675664,"No formal educational credential",None,"Moderate-term on-the-job training"
23-2099,"Legal Support Workers, All Other",1.74919734133,1.74628904831,1.74320120147,-0.00308784683466,-0.00176823352219,4.84606688944E-5,35.6769395051,"Associate's degree",None,None
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.74397111886,1.73149836132,1.70064124006,-0.030857121264,-0.0178210513814,4.83158789209E-5,24.960404953,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
47-3019,"Helpers, Construction Trades, All Other",1.70145747303,1.71517216127,1.76775378047,0.0525816192046,0.0306567587744,4.71380588629E-5,30.5519902658,"No formal educational credential",None,"Short-term on-the-job training"
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",1.66670283952,1.68670553063,1.75421637384,0.0675108432088,0.0400252693684,4.61751984999E-5,23.3146116715,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
13-1131,Fundraisers,1.65892765063,1.64036260303,1.58568592718,-0.054676675852,-0.0333320667948,4.59597906408E-5,33.8559877559,"Bachelor's degree",None,None
23-1011,Lawyers,1.65351773285,1.65721964821,1.44830717163,-0.208912476584,-0.126062032157,4.58099114773E-5,71.2569248935,"Doctoral or professional degree",None,None
15-1242,"Database Administrators",1.61571564732,1.43062938163,1.40072787928,-0.0299015023474,-0.0209009424323,4.47626229255E-5,58.2755886412,"Bachelor's degree",None,None
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.59806724892,1.65142193268,1.81020880117,0.158786868491,0.0961516044745,4.42736825578E-5,32.6546382236,"High school diploma or equivalent","Less than 5 years",None
43-4041,"Credit Authorizers, Checkers, and Clerks",1.57943520288,1.58678514825,1.61304881173,0.0262636634794,0.0165514931297,4.37574907065E-5,23.031,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-2072,"Medical Records Specialists",1.55925887689,1.54305030669,1.51718553007,-0.0258647766228,-0.0167621084748,4.31985153238E-5,30.567431702,"Postsecondary nondegree award",None,None
35-9099,"Food Preparation and Serving Related Workers, All Other",1.55918595992,1.56247893488,1.55524068547,-0.00723824941073,-0.0046325420773,4.31964951942E-5,16.8426124345,"No formal educational credential",None,"Short-term on-the-job training"
53-6099,"Transportation Workers, All Other",1.47602139829,1.46110094503,1.41590567615,-0.0451952688774,-0.0309323384062,4.08924611155E-5,21.393316545,"High school diploma or equivalent",None,"Short-term on-the-job training"
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",1.47153681839,1.47695107912,1.26386636509,-0.213084714038,-0.144273373065,4.07682179917E-5,20.2760571885,"High school diploma or equivalent",None,"Short-term on-the-job training"
51-9082,"Medical Appliance Technicians",1.43329790344,1.47681703152,1.41928663539,-0.0575303961305,-0.0389556694585,3.97088272915E-5,27.164156017,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
41-9041,Telemarketers,1.43298066387,1.42823827475,1.40710696043,-0.0211313143189,-0.0147953704172,3.97000383223E-5,16.7494372663,"No formal educational credential",None,"Short-term on-the-job training"
31-9011,"Massage Therapists",1.41979052594,1.50656322454,1.77296414383,0.266400919297,0.176826909723,3.93346119111E-5,40.6381637676,"Postsecondary nondegree award",None,None
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",1.34704238786,1.4027362832,1.60308314751,0.200346864308,0.142825751859,3.7319159824E-5,36.7220782905,"Associate's degree",None,"Moderate-term on-the-job training"
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",1.34248044207,1.36765001009,1.43950175847,0.07185174838,0.0525366488867,3.71927733155E-5,26.325,"High school diploma or equivalent",None,"Short-term on-the-job training"
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.31856789838,1.35316587241,1.42501535402,0.0718494816082,0.053097320198,3.65302878231E-5,26.1051334064,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
33-9091,"Crossing Guards and Flaggers",1.31186196966,1.3087549048,1.29212564332,-0.0166292614804,-0.0127061693672,3.63445033015E-5,25.29,"No formal educational credential",None,"Short-term on-the-job training"
51-2051,"Fiberglass Laminators and Fabricators",1.30804983957,1.35796524287,1.48722148262,0.129256239748,0.0951837614593,3.62388900754E-5,24.8579398214,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-2099,"Health Technologists and Technicians, All Other",1.306768094,1.33562269231,1.41433895564,0.0787162633348,0.0589360032502,3.62033799326E-5,27.9815526856,"Postsecondary nondegree award",None,None
51-9197,"Tire Builders",1.27971695954,1.27962877197,1.2787988314,-0.000829940568262,-0.000648579171117,3.54539412962E-5,19.0246940902,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
31-9093,"Medical Equipment Preparers",1.27937523853,1.30732852297,1.37949473613,0.0721662131543,0.0552012840584,3.54444740802E-5,24.6693895935,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
43-4131,"Loan Interviewers and Clerks",1.24858602592,1.25304796296,1.2726402222,0.0195922592356,0.0156356818052,3.45914737911E-5,26.5461622057,"High school diploma or equivalent",None,"Short-term on-the-job training"
29-1131,Veterinarians,1.23853962743,1.25356157837,1.27421287657,0.0206512981996,0.0164740995224,3.43131431654E-5,73.9748658842,"Doctoral or professional degree",None,None
51-6093,Upholsterers,1.21785456554,1.03474715567,1.10248464686,0.0677374911837,0.0654628435674,3.37400734997E-5,25.2539151884,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
43-2011,"Switchboard Operators, Including Answering Service",1.14910483833,1.12924879679,1.05202395069,-0.0772248460988,-0.0683860335461,3.18353954579E-5,21.3944739773,"High school diploma or equivalent",None,"Short-term on-the-job training"
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",1.14837613654,1.15944563298,1.18795130529,0.0285056723128,0.0245856049666,3.18152071262E-5,20.1840269057,"No formal educational credential",None,"Moderate-term on-the-job training"
13-2052,"Personal Financial Advisors",1.13670469865,1.13043220355,1.11384977552,-0.0165824280241,-0.0146691044116,3.14918555675E-5,48.7440127866,"Bachelor's degree",None,"Long-term on-the-job training"
25-4011,Archivists,1.12472833076,1.13696820585,1.15024866771,0.0132804618628,0.0116805921173,3.11600560699E-5,31.9332992263,"Master's degree",None,None
41-2012,"Gambling Change Persons and Booth Cashiers",1.0847223464,1.1006758971,1.08568244802,-0.0149934490738,-0.0136220381616,3.00517095638E-5,17.1766013814,"No formal educational credential",None,"Short-term on-the-job training"
53-7081,"Refuse and Recyclable Material Collectors",1.04569243896,1.04471132904,1.04914157299,0.00443024394722,0.00424063932693,2.8970404798E-5,33.7837237283,"No formal educational credential",None,"Short-term on-the-job training"
29-1071,"Physician Assistants",1.00940123968,1.03614510409,1.09111361337,0.054968509287,0.0530509762293,2.79649746212E-5,76.4720233475,"Master's degree",None,None
47-2111,Electricians,1.00080651562,1.03771943372,1.16543455893,0.127715125203,0.12307288565,2.77268619354E-5,44.6732287131,"High school diploma or equivalent",None,Apprenticeship
27-4031,"Camera Operators, Television, Video, and Film",0.997039878409,1.01331636598,1.06741428149,0.0540979155148,0.0533869947542,2.76225090677E-5,23.2230061465,"Bachelor's degree",None,None
47-4011,"Construction and Building Inspectors",0.993199774864,0.998312352097,1.01625461529,0.0179422631969,0.0179725946085,2.75161208507E-5,44.5028155861,"High school diploma or equivalent","5 years or more","Moderate-term on-the-job training"
21-1015,"Rehabilitation Counselors",0.986784007557,0.968561384099,0.92855860796,-0.0400027761388,-0.0413012296335,2.73383751111E-5,25.803,"Master's degree",None,None
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.948567953111,0.98128396798,1.10858492068,0.127300952695,0.129728964142,2.62796177501E-5,61.3490519332,"Postsecondary nondegree award","Less than 5 years","Moderate-term on-the-job training"
17-1012,"Landscape Architects",0.914361916627,0.951454591081,1.02683719381,0.0753826027282,0.0792287970807,2.53319560031E-5,32.9934592969,"Bachelor's degree",None,Internship/residency
13-1075,"Labor Relations Specialists",0.903327359046,0.903882715346,0.907255609607,0.00337289426098,0.0037315618539,2.50262489061E-5,51.9941598483,"Bachelor's degree","Less than 5 years",None
15-2099,"Mathematical Science Occupations, All Other",0.88839854473,0.898400770116,0.929374587681,0.0309738175646,0.0344766151086,2.4612653304E-5,30.2887009426,"Bachelor's degree",None,None
17-3013,"Mechanical Drafters",0.885991019853,0.897301805098,0.939452905096,0.0421510999975,0.0469753874984,2.45459539882E-5,38.5874462665,"Associate's degree",None,None
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.869490610585,0.870601554134,0.870731135012,0.000129580877866,0.000148840623188,2.40888181058E-5,17.2751771841,"No formal educational credential",None,"Short-term on-the-job training"
17-1011,"Architects, Except Landscape and Naval",0.86816857914,0.871457731138,0.886045940678,0.01458820954,0.0167400081711,2.4052191862E-5,42.5592751399,"Bachelor's degree",None,Internship/residency
47-4098,"Miscellaneous Construction and Related Workers",0.866895322799,0.699473776516,0.695922995306,-0.00355078121036,-0.00507636072941,2.40169169091E-5,33.1046052885,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-1031,"Dietitians and Nutritionists",0.842840432791,0.847039575002,0.860822239767,0.0137826647649,0.016271571213,2.33504877804E-5,38.6855208921,"Bachelor's degree",None,Internship/residency
47-2022,Stonemasons,0.839625061993,0.81817252909,0.722826771502,-0.0953457575873,-0.116535026779,2.32614074829E-5,41.814,"High school diploma or equivalent",None,Apprenticeship
29-2018,"Clinical Laboratory Technologists and Technicians",0.839108765768,0.85695222915,0.902242238967,0.0452900098165,0.0528500986122,2.3247103745E-5,33.350007116,"Bachelor's degree",None,None
37-2019,"Building Cleaning Workers, All Other",0.838085000335,0.831717333167,0.462497434029,-0.369219899137,-0.443924737905,2.32187408173E-5,20.6074545885,"No formal educational credential",None,"Short-term on-the-job training"
27-2023,"Umpires, Referees, and Other Sports Officials",0.816710007784,0.806717723116,0.778898320045,-0.0278194030713,-0.0344846806685,2.26265569555E-5,17.3358914914,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
11-9051,"Food Service Managers",0.814802890871,0.825875879337,0.854101210373,0.0282253310363,0.0341762385153,2.2573721201E-5,41.5382952013,"High school diploma or equivalent","Less than 5 years",None
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.807000132754,0.821782841148,0.874411234839,0.0526283936913,0.0640417286126,2.23575495498E-5,23.1167529546,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
