SOC,Description,"Employed in Industry (2025)","Employed in Industry (2026)","Employed in Industry (2030)","Change (2026 - 2030)","% Change (2026 - 2030)","% of Total Jobs in Industry (2025)","Median Hourly Earnings","Typical Entry Level Education","Work Experience Required","Typical On-The-Job Training"
21-1015,"Rehabilitation Counselors",131.977505749,132.319895624,133.269082087,0.949186463718,0.00717342210138,0.00131892946462,25.803,"Master's degree",None,None
19-3034,"School Psychologists",130.437343101,132.214915672,136.520569344,4.30565367173,0.0325655668261,0.00130353770611,52.8168458927,"Doctoral or professional degree",None,Internship/residency
19-1023,"Zoologists and Wildlife Biologists",130.143113606,129.487246554,127.323740519,-2.16350603509,-0.0167082557756,0.00130059729632,37.7124580757,"Bachelor's degree",None,None
11-1011,"Chief Executives",129.920943769,132.016239995,138.329930366,6.31369037094,0.0478251037235,0.00129837702141,137.908265227,"Bachelor's degree","5 years or more",None
43-4121,"Library Assistants, Clerical",127.894371451,129.285994308,131.442116386,2.15612207736,0.0166771512173,0.00127812428268,22.1942578712,"High school diploma or equivalent",None,"Short-term on-the-job training"
47-2061,"Construction Laborers",126.422925432,128.552468002,134.581479349,6.02901134726,0.046899226759,0.00126341925019,26.8528906879,"No formal educational credential",None,"Short-term on-the-job training"
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",124.288284666,124.008741082,122.361266834,-1.64747424811,-0.0132851461416,0.00124208651939,31.834561056,"Bachelor's degree",None,None
13-2081,"Tax Examiners and Collectors, and Revenue Agents",123.104729433,123.409164074,123.628972434,0.21980835957,0.00178113482268,0.00123025855022,33.7900125466,"Bachelor's degree",None,"Moderate-term on-the-job training"
35-1012,"First-Line Supervisors of Food Preparation and Serving Workers",121.999692907,123.174652087,125.516056069,2.34140398225,0.0190088134416,0.00121921526503,24.111,"High school diploma or equivalent","Less than 5 years",None
29-2042,"Emergency Medical Technicians",121.714261948,124.653222968,132.758728807,8.10550583919,0.0650244385683,0.00121636278422,23.3637044507,"Postsecondary nondegree award",None,None
17-3023,"Electrical and Electronic Engineering Technologists and Technicians",119.441994802,121.129871198,127.473595408,6.3437242099,0.052371261912,0.00119365467141,39.9827625743,"Associate's degree",None,None
53-3033,"Light Truck Drivers",118.740087687,120.43302856,126.584096762,6.15106820201,0.0510745953626,0.00118664009744,20.9407140114,"High school diploma or equivalent",None,"Short-term on-the-job training"
35-2014,"Cooks, Restaurant",118.163538508,120.296058551,127.816953226,7.52089467539,0.0625198760957,0.00118087829966,20.0648388803,"No formal educational credential","Less than 5 years","Moderate-term on-the-job training"
43-4171,"Receptionists and Information Clerks",117.990459648,119.1563723,121.553123196,2.39675089537,0.0201143325287,0.00117914861999,20.3347398054,"High school diploma or equivalent",None,"Short-term on-the-job training"
29-1122,"Occupational Therapists",117.41131837,119.539134648,125.500246733,5.96111208502,0.049867452216,0.00117336091782,48.807902895,"Master's degree",None,None
29-1051,Pharmacists,116.022832633,117.388364613,120.392687378,3.00432276458,0.0255930200108,0.00115948495662,72.7299872637,"Doctoral or professional degree",None,None
11-3131,"Training and Development Managers",115.148588776,117.010499082,124.025041543,7.01454246083,0.0599479748897,0.00115074811942,77.0156299327,"Bachelor's degree","5 years or more",None
25-9099,"Educational Instruction and Library Workers, All Other",113.691930595,114.312265767,115.730558258,1.41829249043,0.0124071767882,0.00113619087056,26.2404365302,"Bachelor's degree",None,None
11-1031,Legislators,112.912806586,114.971890463,121.219776194,6.24788573084,0.054342724171,0.00112840462239,59.6977726954,"Bachelor's degree","Less than 5 years",None
11-3061,"Purchasing Managers",110.907991233,112.105964023,116.311784275,4.20582025201,0.0375164719259,0.00110836931391,77.3161289813,"Bachelor's degree","5 years or more",None
43-5051,"Postal Service Clerks",108.367010989,108.324036573,108.862310835,0.538274261423,0.00496911192058,0.00108297579178,28.6840929717,"High school diploma or equivalent",None,"Short-term on-the-job training"
21-1023,"Mental Health and Substance Abuse Social Workers",105.265443364,106.639754625,109.843716453,3.20396182871,0.0300447224395,0.00105197998758,33.5517798193,"Master's degree",None,Internship/residency
33-1011,"First-Line Supervisors of Correctional Officers",100.287823269,101.018246078,102.604831764,1.58658568618,0.015705931827,0.00100223567874,46.9565933826,"High school diploma or equivalent","Less than 5 years",None
25-3041,Tutors,97.6517521638,98.6084288459,100.904794628,2.2963657819,0.0232877230555,0.000975891857251,19.6676206215,"Bachelor's degree",None,None
43-3051,"Payroll and Timekeeping Clerks",97.4095905998,97.2462854193,95.866188196,-1.38009722335,-0.0141917731603,0.000973471793164,27.9903408257,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-1011,"First-Line Supervisors of Production and Operating Workers",96.8683285475,98.5967522336,103.718407207,5.12165497332,0.0519454734289,0.00096806264056,35.2203066122,"High school diploma or equivalent","Less than 5 years",None
29-2052,"Pharmacy Technicians",94.6667073347,95.5232240176,97.1823866706,1.65916265296,0.0173692070177,0.000946060534436,26.02701718,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
39-3091,"Amusement and Recreation Attendants",92.4352517907,94.3789127322,99.4387066076,5.05979387537,0.0536114872368,0.000923760276151,16.776,"No formal educational credential",None,"Short-term on-the-job training"
41-2011,Cashiers,91.6239488117,91.823019873,91.0356344141,-0.787385458897,-0.00857503336294,0.00091565244446,17.3828763701,"No formal educational credential",None,"Short-term on-the-job training"
43-6012,"Legal Secretaries and Administrative Assistants",91.4452317648,91.4790713271,90.7158519615,-0.763219365663,-0.00834310356009,0.000913866419048,27.707994435,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
43-5071,"Shipping, Receiving, and Inventory Clerks",89.6271635098,90.0681148348,91.2621197448,1.19400491003,0.0132566881434,0.00089569738504,22.6206934293,"High school diploma or equivalent",None,"Short-term on-the-job training"
11-9033,"Education Administrators, Postsecondary",89.2051171262,88.3657711819,86.3183267097,-2.04744447229,-0.0231701081189,0.000891479625297,50.3712182378,"Master's degree","Less than 5 years",None
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",89.1892062511,90.5806229026,95.3937883402,4.81316543765,0.0531368109803,0.000891320618488,33.025517469,"Postsecondary nondegree award",None,"Long-term on-the-job training"
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",85.6372164917,86.8910484037,91.1327053696,4.24165696588,0.048815810648,0.000855823478843,37.8281842197,"High school diploma or equivalent",None,"Long-term on-the-job training"
39-9011,"Childcare Workers",85.5106479825,87.9162256523,93.8270918575,5.9108662052,0.0672329386452,0.000854558604687,17.1252517637,"High school diploma or equivalent",None,"Short-term on-the-job training"
17-2011,"Aerospace Engineers",85.10696239,85.4472972329,86.5550329252,1.10773569226,0.0129639640823,0.000850524335216,75.8844429844,"Bachelor's degree",None,None
43-6013,"Medical Secretaries and Administrative Assistants",84.6557451333,86.1461985942,88.6083155131,2.46211691892,0.0285806798106,0.000846015053643,28.0200303894,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
19-3039,"Psychologists, All Other",84.122963085,83.7675293251,82.4553238909,-1.31220543424,-0.0156648458515,0.000840690646746,52.8863724757,"Master's degree",None,Internship/residency
29-2053,"Psychiatric Technicians",83.9338514,85.3595047141,88.4085280335,3.04902331934,0.0357197869125,0.000838800741553,24.4301511344,"Postsecondary nondegree award","Less than 5 years","Short-term on-the-job training"
33-1099,"First-Line Supervisors of Protective Service Workers, All Other",82.7900051694,82.8344623226,82.5994334246,-0.235028897943,-0.00283733232948,0.000827369607983,36.2143358691,"High school diploma or equivalent","Less than 5 years",None
11-9041,"Architectural and Engineering Managers",82.4187511842,82.9722026453,84.5792143066,1.60701166132,0.0193680728013,0.000823659446791,80.3203747229,"Bachelor's degree","5 years or more",None
21-2011,Clergy,81.9806610662,83.3415692479,88.4166557114,5.07508646353,0.0608950192483,0.000819281352498,34.9136045305,"Bachelor's degree",None,"Moderate-term on-the-job training"
21-1022,"Healthcare Social Workers",81.8298040534,82.8772200231,84.9986645889,2.12144456576,0.0255974387796,0.000817773748926,36.9860823661,"Master's degree",None,Internship/residency
19-2099,"Physical Scientists, All Other",81.6710631794,81.2383786023,79.674509675,-1.56386892731,-0.0192503709973,0.000816187357254,60.0540871677,"Bachelor's degree",None,None
47-4071,"Septic Tank Servicers and Sewer Pipe Cleaners",81.3555751225,82.7042116756,87.4055660061,4.7013543305,0.0568454040641,0.000813034498049,29.8605025254,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
23-1012,"Judicial Law Clerks",81.1709517322,81.56055505,82.7005080284,1.13995297848,0.013976768277,0.000811189447046,36.2144443205,"Doctoral or professional degree",None,None
15-2031,"Operations Research Analysts",81.0343080402,82.3263079905,86.3182150334,3.99190704293,0.0484888383844,0.000809823885615,47.1389196059,"Bachelor's degree",None,None
49-9041,"Industrial Machinery Mechanics",80.7272193639,82.0056871812,86.248137194,4.24245001274,0.0517336072481,0.000806754966399,36.0720887268,"High school diploma or equivalent",None,"Long-term on-the-job training"
47-2152,"Plumbers, Pipefitters, and Steamfitters",80.7208924901,82.0387611393,86.0783634709,4.03960233156,0.0492401673971,0.000806691738198,37.7951152909,"High school diploma or equivalent",None,Apprenticeship
29-1071,"Physician Assistants",80.2808736699,81.3778435307,85.03659204,3.65874850928,0.0449600081612,0.00080229436924,76.4720233475,"Master's degree",None,None
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",79.677405441,81.2303029106,86.8781644722,5.64786156157,0.0695289979134,0.000796263553432,40.5760344318,"Associate's degree",None,None
11-3013,"Facilities Managers",79.6373213963,80.7671442732,83.8489683356,3.08182406239,0.0381569026629,0.000795862969807,59.6326183285,"Bachelor's degree","Less than 5 years",None
11-9151,"Social and Community Service Managers",79.1835099534,80.4620874728,83.7618212164,3.29973374362,0.0410097953864,0.000791327762993,44.244,"Bachelor's degree","Less than 5 years",None
43-3021,"Billing and Posting Clerks",78.840809759,79.4110136635,80.0656812952,0.654667631629,0.00824404073726,0.000787902956763,26.3100584616,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",77.5815082476,78.7863455773,83.1840720972,4.39772651987,0.0558183843615,0.000775318010117,28.1436686129,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
13-1141,"Compensation, Benefits, and Job Analysis Specialists",77.4716572249,78.3381196537,80.6067102846,2.26859063098,0.0289589620099,0.000774220203716,42.0292015618,"Bachelor's degree","Less than 5 years",None
29-2034,"Radiologic Technologists and Technicians",77.3956295337,78.1709198389,79.9292785347,1.75835869581,0.0224937700546,0.000773460413921,45.8877632371,"Associate's degree",None,None
15-1231,"Computer Network Support Specialists",76.6940508131,77.431640829,79.4559415465,2.02430071749,0.0261430688517,0.0007664491218,43.3348345624,"Associate's degree",None,None
19-4071,"Forest and Conservation Technicians",73.949295847,74.2394913946,75.0129815093,0.773490114695,0.0104188498623,0.000739019158053,23.593145525,"Associate's degree",None,None
15-1251,"Computer Programmers",73.5567525092,73.4949517459,73.2881072283,-0.206844517539,-0.00281440442677,0.000735096239739,74.01862142,"Bachelor's degree",None,None
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",72.7018968367,73.7714927699,77.6004586709,3.82896590109,0.0519030557377,0.000726553160159,61.3490519332,"Postsecondary nondegree award","Less than 5 years","Moderate-term on-the-job training"
19-2021,"Atmospheric and Space Scientists",72.4556982732,72.9974627212,75.1244009612,2.12693824006,0.029137153002,0.000724092751942,56.3910851636,"Bachelor's degree",None,None
29-1123,"Physical Therapists",72.0647491592,73.2036225947,76.2750199804,3.07139738566,0.0419569042732,0.000720185765652,50.0809334904,"Doctoral or professional degree",None,None
49-2011,"Computer, Automated Teller, and Office Machine Repairers",70.9083813955,71.9311505537,75.8230411608,3.89189060704,0.0541057744396,0.000708629496977,25.2809154164,"Some college, no degree",None,"Short-term on-the-job training"
29-2072,"Medical Records Specialists",69.4418675773,70.0116013407,71.0688850471,1.05728370631,0.0151015501154,0.000693973754893,30.567431702,"Postsecondary nondegree award",None,None
13-2028,"Property Appraisers and Assessors",68.9601495938,70.43718312,74.311371695,3.87418857502,0.0550020373247,0.000689159661473,37.3486200226,"Bachelor's degree",None,"Long-term on-the-job training"
25-2059,"Special Education Teachers, All Other",68.6879269359,69.478651941,71.3180622906,1.83941034952,0.0264744680292,0.00068643917905,33.4863812156,"Bachelor's degree",None,None
17-2072,"Electronics Engineers, Except Computer",68.4984531409,68.3661021221,67.7467631647,-0.619338957442,-0.00905915268265,0.000684545655079,62.6371680905,"Bachelor's degree",None,None
39-9031,"Exercise Trainers and Group Fitness Instructors",68.3483879206,69.4199281284,72.2544200301,2.83449190171,0.0408310981894,0.000683045964358,23.3152954454,"High school diploma or equivalent",None,"Short-term on-the-job training"
35-9011,"Dining Room and Cafeteria Attendants and Bartender Helpers",67.9549242903,68.9726666868,71.4063164888,2.43364980203,0.035284264317,0.000679113849015,18.252,"No formal educational credential",None,"Short-term on-the-job training"
29-2099,"Health Technologists and Technicians, All Other",67.4564611132,68.1092594222,69.8030026866,1.69374326435,0.0248680323163,0.000674132410947,27.9815526856,"Postsecondary nondegree award",None,None
25-2051,"Special Education Teachers, Preschool",66.8769743887,67.5931256459,69.2880163784,1.69489073247,0.0250748980206,0.00066834125653,36.1733874603,"Bachelor's degree",None,None
17-2071,"Electrical Engineers",66.5690000062,67.0144467298,68.275377447,1.26093071723,0.0188158043342,0.000665263485927,58.9190900486,"Bachelor's degree",None,None
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",65.5528447569,65.5894758531,65.5053633993,-0.0841124538332,-0.00128240777562,0.00065510844404,57.1078159539,"Doctoral or professional degree","5 years or more","Short-term on-the-job training"
37-2012,"Maids and Housekeeping Cleaners",64.983789291,66.0953209736,68.6612322406,2.56591126697,0.038821375389,0.000649421535376,18.4313925007,"No formal educational credential",None,"Short-term on-the-job training"
25-2023,"Career/Technical Education Teachers, Middle School",64.8337286626,65.519297741,67.1963115665,1.67701382554,0.0255957234489,0.000647921890545,47.8463650643,"Bachelor's degree","Less than 5 years",None
19-1041,Epidemiologists,64.2354160414,65.5340368481,69.7546099377,4.2205730896,0.0644027637025,0.000641942597781,44.041216103,"Master's degree",None,None
27-2042,"Musicians and Singers",63.1075497752,64.0665355273,67.7050560762,3.63852054885,0.0567928407381,0.00063067116147,32.2598303217,"No formal educational credential",None,"Long-term on-the-job training"
29-1171,"Nurse Practitioners",62.2057730261,64.4563766658,71.6275330898,7.17115642394,0.111255965583,0.000621659171751,66.5233387643,"Master's degree",None,None
37-1011,"First-Line Supervisors of Housekeeping and Janitorial Workers",61.1918527447,61.9689169594,63.8186770938,1.8497601344,0.0298498057601,0.000611526465224,26.9314844591,"High school diploma or equivalent","Less than 5 years",None
39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",60.8585732436,62.0014792643,65.0065169624,3.00503769808,0.0484671935854,0.000608195805567,25.9756738028,"High school diploma or equivalent","Less than 5 years",None
11-2032,"Public Relations Managers",60.5198352272,61.3849554131,64.278302041,2.89334662785,0.0471344584089,0.000604810595731,76.5440325027,"Bachelor's degree","5 years or more",None
15-2051,"Data Scientists",60.4561452915,62.0797515555,67.5970247358,5.51727318037,0.088873957162,0.000604174104442,68.4412756836,"Bachelor's degree",None,None
11-9161,"Emergency Management Directors",59.2944722883,60.191928184,63.1202686362,2.92834045225,0.0486500522678,0.000592564817363,66.8117442718,"Bachelor's degree","5 years or more",None
11-9039,"Education Administrators, All Other",58.3389231895,58.5668328784,58.8956833597,0.32885048137,0.00561496098062,0.000583015448672,39.0823030696,"Bachelor's degree","Less than 5 years",None
31-9091,"Dental Assistants",58.1060864491,58.5608551442,60.2100184808,1.6491633366,0.0281615309842,0.000580688573076,28.1296338945,"Postsecondary nondegree award",None,None
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",58.0816315423,58.6372944147,59.8366620262,1.19936761155,0.0204540066783,0.000580444180694,25.542,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
53-6031,"Automotive and Watercraft Service Attendants",57.4879221814,58.4236440635,61.9399574528,3.51631338933,0.0601864783633,0.000574510891039,19.8512003438,"No formal educational credential",None,"Short-term on-the-job training"
51-4121,"Welders, Cutters, Solderers, and Brazers",57.1282984076,58.0929109761,62.3453456666,4.25243469052,0.0732005785056,0.000570916957445,29.5930260812,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
21-1094,"Community Health Workers",57.0070586264,58.179899358,61.4863355581,3.30643620005,0.0568312464706,0.000569705336429,26.334,"High school diploma or equivalent",None,"Short-term on-the-job training"
19-4092,"Forensic Science Technicians",56.7346413959,58.0043180451,62.0073814666,4.00306342151,0.0690131968865,0.000566982909528,38.579708123,"Bachelor's degree",None,"Moderate-term on-the-job training"
13-1161,"Market Research Analysts and Marketing Specialists",56.3187173222,56.7470588734,57.8822005924,1.135141719,0.0200035339547,0.000562826333658,44.3914768596,"Bachelor's degree",None,None
49-2092,"Electric Motor, Power Tool, and Related Repairers",54.5723803751,55.4640268751,58.8669430745,3.40291619935,0.0613535725961,0.000545374153139,28.9463664159,"High school diploma or equivalent","Less than 5 years","Moderate-term on-the-job training"
17-2081,"Environmental Engineers",52.0655781009,52.1951849553,52.5169120594,0.321727104068,0.00616392305811,0.000520322191726,50.592377185,"Bachelor's degree",None,None
53-6051,"Transportation Inspectors",51.9824049334,52.3469982819,53.4906854062,1.14368712432,0.0218481892344,0.00051949099295,54.0679960528,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-1031,"Dietitians and Nutritionists",51.9083207937,52.5631130413,54.382689047,1.81957600571,0.034616975678,0.000518750626217,38.6855208921,"Bachelor's degree",None,Internship/residency
43-3061,"Procurement Clerks",51.7136552629,51.3999514553,50.0114794641,-1.38847199126,-0.0270130992725,0.00051680521815,22.0288149876,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
17-1021,"Cartographers and Photogrammetrists",51.5067000052,52.4330315476,55.4144405686,2.98140902101,0.0568612749065,0.000514736991556,46.8620904053,"Bachelor's degree",None,None
31-1133,"Psychiatric Aides",49.0094350992,49.6842030906,50.6595850009,0.975381910312,0.0196316303702,0.000489780342718,22.8739141011,"High school diploma or equivalent",None,"Short-term on-the-job training"
11-9021,"Construction Managers",48.5548366829,49.5352242005,52.4401462361,2.90492203561,0.0586435628887,0.000485237271211,60.1869901881,"Bachelor's degree",None,"Moderate-term on-the-job training"
25-9044,"Teaching Assistants, Postsecondary",47.8933621486,46.7066173798,43.7592677599,-2.94734961991,-0.0631034698133,0.000478626764001,17.8362061673,"Bachelor's degree",None,None
43-4071,"File Clerks",47.8682203332,47.9399018198,47.4379569725,-0.501944847283,-0.0104702936016,0.000478375506933,20.3126360296,"High school diploma or equivalent",None,"Short-term on-the-job training"
19-2042,"Geoscientists, Except Hydrologists and Geographers",47.7971349229,47.5142549551,46.5810451483,-0.933209806854,-0.0196406280123,0.000477665108281,43.8427837353,"Bachelor's degree",None,None
13-2051,"Financial and Investment Analysts",47.6762014218,48.2504019546,49.724237,1.47383504546,0.0305455495862,0.000476456548103,48.5525598785,"Bachelor's degree",None,None
15-1241,"Computer Network Architects",46.8639001268,47.6760749157,50.3978246475,2.72174973176,0.057088376855,0.000468338739648,73.6185282167,"Bachelor's degree","5 years or more",None
51-4041,Machinists,45.9314801599,46.7306182199,49.6931931104,2.96257489053,0.0633968691917,0.000459020514085,33.7097662689,"High school diploma or equivalent",None,"Long-term on-the-job training"
47-2151,Pipelayers,45.3145748094,45.8278018972,47.0863981012,1.25859620407,0.0274635952843,0.000452855413154,39.3034862345,"No formal educational credential",None,"Short-term on-the-job training"
19-1031,"Conservation Scientists",45.0511236814,45.1913036658,45.2456055113,0.0543018455303,0.0012015994478,0.00045022258983,34.6778922633,"Bachelor's degree",None,None
51-8021,"Stationary Engineers and Boiler Operators",45.0445945008,45.6278916739,47.4884649981,1.86057332423,0.0407771048799,0.000450157339857,48.969167629,"High school diploma or equivalent",None,"Long-term on-the-job training"
29-9099,"Healthcare Practitioners and Technical Workers, All Other",44.6613539327,44.8326823034,45.2159390068,0.383256703404,0.00854860079105,0.000446327389636,31.0803147151,"Postsecondary nondegree award",None,None
29-2055,"Surgical Technologists",43.5747979346,44.3593796157,46.5886223204,2.22924270468,0.050254145211,0.000435468791327,35.2528281131,"Postsecondary nondegree award",None,None
17-2141,"Mechanical Engineers",42.538129304,43.1417957639,45.1564057417,2.01460997779,0.0466974065897,0.000425108747059,51.4235412923,"Bachelor's degree",None,None
19-3011,Economists,42.1427400537,42.0809588914,41.6200472028,-0.460911688651,-0.010952974951,0.000421157387854,55.9642283607,"Master's degree",None,None
13-1075,"Labor Relations Specialists",41.1586144084,41.6924189292,43.611625159,1.91920622984,0.0460324989323,0.000411322436791,51.9941598483,"Bachelor's degree","Less than 5 years",None
33-9094,"School Bus Monitors",41.0915731944,41.7724957836,43.0047266209,1.23223083727,0.0294986165933,0.000410652454191,22.2537097567,"High school diploma or equivalent",None,"Short-term on-the-job training"
53-2022,"Airfield Operations Specialists",41.0080853363,41.6996454908,44.1161038482,2.41645835743,0.057949134315,0.000409818110525,40.9350186668,"High school diploma or equivalent",None,"Long-term on-the-job training"
53-7072,"Pump Operators, Except Wellhead Pumpers",40.9520472967,41.6299756679,44.2199610863,2.58998541837,0.0622144350752,0.00040925808917,33.3365977935,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
35-2011,"Cooks, Fast Food",40.8314136077,41.4926742318,44.0064819189,2.51380768703,0.060584373834,0.000408052525191,16.8841806011,"No formal educational credential",None,"Short-term on-the-job training"
29-1029,"Dentists, All Other Specialists",40.7038806236,40.7600597773,41.0059514749,0.245891697536,0.00603266282923,0.000406778012467,103.986508492,"Doctoral or professional degree",None,Internship/residency
21-1091,"Health Education Specialists",40.5431509764,40.8868962078,41.5548604466,0.667964238808,0.0163368780896,0.000405171745805,34.9405927918,"Bachelor's degree",None,None
41-2031,"Retail Salespersons",40.4561705999,40.8633727032,42.0764867576,1.21311405445,0.0296870760831,0.000404302499332,16.9612696731,"No formal educational credential",None,"Short-term on-the-job training"
15-2099,"Mathematical Science Occupations, All Other",40.215471781,39.8750164065,38.6591979,-1.21581850644,-0.0304907336977,0.000401897053325,30.2887009426,"Bachelor's degree",None,None
13-1121,"Meeting, Convention, and Event Planners",40.0143936993,40.4100307437,41.4479907883,1.03796004458,0.0256857029179,0.000399887560835,30.033,"Bachelor's degree",None,None
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",40.0082310061,39.9326064171,39.6061572992,-0.326449117992,-0.00817500151585,0.000399825973387,20.2760571885,"High school diploma or equivalent",None,"Short-term on-the-job training"
45-2011,"Agricultural Inspectors",39.4665568676,39.4139136569,39.1971525867,-0.216761070197,-0.00549960788172,0.000394412702562,34.8946943713,"Bachelor's degree",None,"Moderate-term on-the-job training"
35-1011,"Chefs and Head Cooks",39.3863359694,39.8694805593,41.4549121436,1.58543158427,0.0397655440209,0.000393611007563,32.6343082204,"High school diploma or equivalent","5 years or more",None
49-9051,"Electrical Power-Line Installers and Repairers",39.2886791874,40.0694296892,42.2173441623,2.14791447304,0.0536048176802,0.000392635065439,67.4703029488,"High school diploma or equivalent",None,"Long-term on-the-job training"
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",38.9809919444,39.6116701849,41.9578979407,2.34622775588,0.0592307202632,0.000389560164392,36.7220782905,"Associate's degree",None,"Moderate-term on-the-job training"
35-3041,"Food Servers, Nonrestaurant",38.9233053348,39.5702201898,41.1020927074,1.53187251765,0.0387127620293,0.0003889836679,17.3608537587,"No formal educational credential",None,"Short-term on-the-job training"
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",38.8599362501,39.4664617193,41.6777023543,2.21124063492,0.056028347579,0.000388350383065,54.2606050924,"Postsecondary nondegree award",None,"Long-term on-the-job training"
43-9022,"Word Processors and Typists",37.7295631781,37.0643134002,33.5673626398,-3.49695076043,-0.0943481866957,0.000377053894756,18.6326942046,"High school diploma or equivalent",None,"Short-term on-the-job training"
17-3031,"Surveying and Mapping Technicians",37.7286190437,38.3630812923,40.3523999612,1.9893186689,0.0518550283732,0.000377044459462,27.6572520282,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
53-5022,"Motorboat Operators",37.4036997963,37.8456540017,39.5429132206,1.6972592189,0.0448468724789,0.000373797348778,25.4107566183,"Postsecondary nondegree award","Less than 5 years",None
35-3031,"Waiters and Waitresses",37.3325084675,38.0709314753,40.0188906326,1.94795915723,0.0511665746474,0.000373085891619,21.096,"No formal educational credential",None,"Short-term on-the-job training"
33-2021,"Fire Inspectors and Investigators",36.3457705866,37.027053151,38.8653622251,1.83830907409,0.0496477282865,0.000363224834937,54.858812631,"Postsecondary nondegree award","5 years or more","Moderate-term on-the-job training"
49-9069,"Precision Instrument and Equipment Repairers, All Other",36.2686070055,36.863460029,39.1216554961,2.25819546708,0.061258369814,0.00036245369352,44.9646198809,"High school diploma or equivalent",None,"Long-term on-the-job training"
53-3031,"Driver/Sales Workers",35.2284038816,35.7612275692,37.7152457822,1.95401821295,0.0546406917706,0.000352058326965,17.6133889392,"High school diploma or equivalent",None,"Short-term on-the-job training"
19-4099,"Life, Physical, and Social Science Technicians, All Other",34.3080673829,34.4347446429,34.928696147,0.49395150417,0.014344567073,0.000342860858665,31.5189980186,"Associate's degree",None,None
29-1223,Psychiatrists,33.6687608225,34.1208278279,35.3772489106,1.2564210827,0.0368227022228,0.00033647188916,108.520346426,"Doctoral or professional degree",None,Internship/residency
27-4011,"Audio and Video Technicians",33.5739443226,34.0046905273,35.4436856982,1.43899517098,0.042317549393,0.00033552433166,34.5837955427,"Postsecondary nondegree award",None,"Short-term on-the-job training"
53-3099,"Motor Vehicle Operators, All Other",33.0512708892,33.0249271749,32.7664247363,-0.258502438574,-0.00782749458326,0.000330300946146,21.2958166358,"No formal educational credential",None,"Short-term on-the-job training"
17-1011,"Architects, Except Landscape and Naval",32.5021806127,32.5723401575,32.735985877,0.163645719486,0.00502407007586,0.000324813561457,42.5592751399,"Bachelor's degree",None,Internship/residency
19-3094,"Political Scientists",32.3184779432,32.2940780803,32.2043739392,-0.0897041411443,-0.00277772726384,0.000322977711763,62.7870764746,"Master's degree",None,None
13-1131,Fundraisers,32.1098351069,32.1462425255,32.2791660024,0.13292347694,0.00413496155373,0.000320892620195,33.8559877559,"Bachelor's degree",None,None
15-1242,"Database Administrators",31.3932551903,31.6371969247,32.1857330258,0.548536101114,0.0173383281211,0.000313731412227,58.2755886412,"Bachelor's degree",None,None
43-5011,"Cargo and Freight Agents",31.2644626402,31.757867168,33.6501514429,1.89228427496,0.0595847405293,0.000312444311913,25.1726901225,"High school diploma or equivalent",None,"Short-term on-the-job training"
27-4099,"Media and Communication Equipment Workers, All Other",30.7899990684,31.148410993,32.4476062534,1.29919526045,0.0417098406961,0.00030770271613,42.9566337883,"High school diploma or equivalent",None,"Short-term on-the-job training"
41-1011,"First-Line Supervisors of Retail Sales Workers",30.7405924842,31.1103178347,32.29181157,1.18149373531,0.0379775527073,0.00030720896684,26.1248104996,"High school diploma or equivalent","Less than 5 years",None
15-2021,Mathematicians,29.6663009257,29.3925370694,28.4207680303,-0.971769039127,-0.0330617611141,0.000296472934347,76.6959581306,"Master's degree",None,None
19-1032,Foresters,29.3550810673,29.4181171224,29.5699208876,0.151803765269,0.00516021350507,0.00029336272978,32.0242536835,"Bachelor's degree",None,None
19-2031,Chemists,29.2756090325,29.4449090973,29.8589265383,0.41401744096,0.0140607478051,0.000292568518616,36.7463020204,"Bachelor's degree",None,None
39-9041,"Residential Advisors",28.7764900768,28.9273576314,29.4664232556,0.539065624151,0.018635149156,0.000287580526964,22.9476732059,"High school diploma or equivalent",None,"Short-term on-the-job training"
